,brand,model,product_name,price,rating,shipping,url
18,EVGA,GTX 970,"EVGA GeForce GTX 970 4GB SC GAMING ACX 2.0, 26% Cooler and 36% Quieter Cooling Graphics Card 04G-P4-2974-KR",$285.00 (2 Offers)–,,$13.50 Shipping,https://www.newegg.com/evga-04g-p4-2974-kr/p/1FT-001K-000F6?Description=gtx
19,EVGA,GTX 970,"EVGA GeForce GTX 970 04G-P4-3975-KR 4GB SSC GAMING w/ACX 2.0+, Whisper Silent Cooling Graphics Card",$336.00 (2 Offers)–,,Free Shipping,https://www.newegg.com/evga-geforce-gtx-970-04g-p4-3975-kr/p/1FT-001K-00343?Description=gtx
20,EVGA,GTX 970,EVGA GeForce GTX 970 DirectX 12 04G-P4-1972-KR 4GB 256-Bit GDDR5 PCI Express 3.0 SLI Support Superclocked G-SYNC Support Video Card,$375.00 –,,$12.00 Shipping,https://www.newegg.com/evga-geforce-gtx-970-04g-p4-1972-kr/p/1FT-001K-00346?Description=gtx
21,EVGA,GTX 970,EVGA GeForce GTX 970 DirectX 12 04G-P4-2976-KR 4GB 256-Bit GDDR5 PCI Express 3.0 SLI Support ACX 2.0 Video Card,$390.00 –,,Free Shipping,https://www.newegg.com/evga-geforce-gtx-970-04g-p4-2976-kr/p/1FT-001K-00350?Description=gtx
22,EVGA,GTX 970,"EVGA GeForce GTX 970 04G-P4-3978-KR 4GB FTW+ GAMING w/ACX 2.0+, Whisper Silent Cooling w/ Free Installed Backplate Graphics Card",$385.00 (2 Offers)–,,Free Shipping,https://www.newegg.com/p/1FT-001K-00CT7?Description=gtx
23,PNY,GTX 970,PNY NVIDIA GeForce GTX 970 4GB GDDR5 DVI/Mini HDMI/3Mini DisplayPort PCI-Express Video Graphics Card,$429.00 –,,Free Shipping,https://www.newegg.com/pny-geforce-gtx-970-vcggtx9704xpb/p/1FT-000P-000B7?Description=gtx
24,ASUS,GTX 970,ASUS GeForce GTX 970 GTX970-DCMOC-4GD5 4GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,$385.00 –,,$12.00 Shipping,https://www.newegg.com/asus-geforce-gtx-970-gtx970-dcmoc-4gd5/p/1FT-000Y-00429?Description=gtx
25,EVGA,GTX 970,"EVGA GeForce GTX 970 04G-P4-2978-KR 4GB FTW GAMING w/ACX 2.0, Silent Cooling Video Graphics Card",$480.00 –,,Free Shipping,https://www.newegg.com/evga-geforce-gtx-970-04g-p4-2978-kr/p/1FT-001K-00008?Description=gtx
26,EVGA,GTX 970,"EVGA GeForce GTX 970 4GB SC GAMING, Silent Cooling Video Graphics Card 04G-P4-1972-KR",$449.00 –,,Free Shipping,https://www.newegg.com/evga-geforce-gtx-970-04g-p4-1972-kr/p/1FT-001K-00030?Description=gtx
27,EVGA,GTX 970,"EVGA GeForce GTX 970 4GB 04G-P4-1976-KR HYBRID GAMING, ""All in One"" No Hassle Water Cooling, Just Plug and Play Video Graphics Card",$369.00 –,,Free Shipping,https://www.newegg.com/evga-geforce-gtx-970-04g-p4-1976-kr/p/1FT-001K-00034?Description=gtx
28,EVGA,GTX 970,"EVGA GeForce Cooling Graphics Card GTX 970 4GB SC+ GAMING ACX 2.0, 4096MB GDDR5",$425.00 –,,Free Shipping,https://www.newegg.com/evga-geforce-gtx-970-04g-p4-2977-kr/p/1FT-001K-00070?Description=gtx
29,MSI,GTX 970,MSI GeForce GTX 970 GAMING 4G 4GB Video Graphics Card,$485.00 –,,Free Shipping,https://www.newegg.com/msi-geforce-gtx-970-gtx-970-gaming-4g/p/1FT-0009-00025?Description=gtx
30,MSI,GTX 970,MSI GeForce GTX 970 GAMING 4G,$360.00 (3 Offers)–,,Free Shipping,https://www.newegg.com/msi-geforce-gtx-970-gtx-970-gaming-4g/p/1FT-0009-00032?Description=gtx
31,MSI,GTX 970,MSI LIMITED GAMING Edition GeForce GTX 970 4GB OC DirectX 12 VR Ready (GTX 970 GAMING 100ME),$339.00 (2 Offers)–,,Free Shipping,https://www.newegg.com/p/1FT-0009-000B2?Description=gtx
