brand,model,product_name,price,rating,shipping,url,3D VISION Game Ready ,Boost Clock ,Brand ,CUDA Cores ,Card Dimensions (L x H) ,Chipset Manufacturer ,Cooler ,Core Clock ,DVI ,Date First Available ,DirectX ,DisplayPort ,Dual-Link DVI Supported ,Edition ,Effective Memory Clock ,Features ,Form Factor ,GPU ,GPU Series ,HDCP Ready ,HDMI ,Interface ,Mac Edition ,Max GPU Length ,Max Resolution ,Memory Interface ,Memory Size ,Memory Type ,Model ,Multi-Monitor Support ,OpenGL ,Operating Systems Supported ,Option ,Package Contents ,Power Connector ,RAMDAC ,SLI Support ,Series ,Shader Clock ,Slot Width ,Stream Processors ,System Requirements ,Thermal Design Power ,Virtual Reality Ready 
PNY,GTX 1080,PNY GeForce GTX 1080 DirectX 12 VCGGTX10808PB 8GB 256-Bit GDDR5X PCI Express 3.0 x16 Blower Edition Video Card,$799.00 –,5,Free Shipping,https://www.newegg.com/pny-geforce-gtx-1080-vcggtx10808pb/p/N82E16814133739?Description=GTX,,['1733 MHz'],['PNY'],['2560'],"['10.50"" x 4.38""']",['NVIDIA'],['Single Fan'],['1607 MHz'],['1 x DL-DVI-D'],"['January 09, 2019']",['DirectX 12'],['3 x DisplayPort 1.4'],['Yes'],,['10 Gbps'],['Simultaneous Multi-ProjectionVR ReadyNVIDIA Ansel SupportNVIDIA SLI w/ HB Bridge SupportNVIDIA G-SYNCNVIDIA GameStreamNVIDIA GPU Boost 3.0Microsoft DirectX 12 SupportVulkan API SupportOpen GL 4.5 SupportPCI Express 3.0Max Digital Resolution - 7680x4320@60Hz*Display Connectors:3 x DisplayPort 1.4HDMI 2.0bDL-DVI* 7680x4320@60Hz RGB 8-bit with dual DisplayPort connectors or 7680x4320@60Hz YUV420 8-bit with DisplayPort 1.3 connector.'],,['GeForce GTX 1080'],['NVIDIA GeForce GTX 10 Series'],,['1 x HDMI 2.0b'],['PCI Express 3.0 x16'],,['267 mm'],['7680 x 4320'],['256-Bit'],['8GB'],['GDDR5X'],['VCGGTX10808PB'],,['OpenGL 4.5'],,,,['8-Pin'],,['SLI HB Bridge Supported'],,,['Dual Slot'],,"['TDP: 180WMinimum System Requirements:PCI Express-compliant motherboard with one dual-width x16 graphics slotOne 8-pin PCI Express supplementary power connectorsMinimum 500W or greater system power supply*300MB of available hard-disk space2GB system memory (4GB or higher recommended)Windows 7-10, Linux, FreeBSDx86DVD-ROM drive and Internet connection*** Recommendation is made based on PC configured with an Intel Core i7 3.2 GHz processor. Pre-built system may require less power depending on system configuration.** Graphics Card driver is not included in the box; GeForce Experience will download the latest GeForce driver from the Internet after install.']",['180W'],['Yes']
ZOTAC,GTX 1080,"ZOTAC GeForce GTX 1080 AMP! Edition, ZT-P10800C-10P, 8GB GDDR5X IceStorm Cooling, Metal Wraparound Carbon ExoArmor Exterior, Ultra-wide 100mm Fans, Spectra Lighting, PowerBoost, FREEZE Fan Stop",$799.00 (1 Offers)–,4,Free Shipping,https://www.newegg.com/zotac-geforce-gtx-1080-zt-p10800c-10p/p/N82E16814500398?Description=GTX,,['1822 MHz'],['ZOTAC'],['2560'],"['11.81"" x 5.83""']",['NVIDIA'],['Dual Fan IceStorm'],['1683 MHz'],['1 x DL-DVI-D'],"['December 04, 2018']",['DirectX 12'],['3 x DisplayPort 1.4'],['Yes'],,['10 GHz'],['SPECTRA lighting systemIceStorm with ExoArmorPOWERBOOSTFREEZESimultaneous Multi-ProjectionVR ReadyNVIDIA AnselNVIDIA SLI w/ HB Bridge SupportNVIDIA G-SyncNVIDIA GameStream'],,['GeForce GTX 1080'],['NVIDIA GeForce GTX 10 Series'],['Yes'],['1 x HDMI 2.0b'],['PCI Express 3.0'],,['300 mm'],['7680 x 4320'],['256-Bit'],['8GB'],['GDDR5X'],['ZT-P10800C-10P'],['4'],['OpenGL 4.5'],['Windows 10 / 8 / 7'],,['Accessories:2 x Dual 6-pin to 8-pin PCIe adapterDriver DiskUser Manual'],['2 x 8-Pin'],,"['Yes, SLI HB Bridge Supported']",,,['Dual Slot'],,['Recommended Power Supply: 500WPower Consumption: 230W'],['180W'],['Yes']
EVGA,GTX 1080,"EVGA GeForce GTX 1080 GAMING ACX 3.0, 08G-P4-6181-KR, 8GB GDDR5X, LED, DX12 OSD Support (PXOC)",$799.00 (1 Offers)–,4,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1080-08g-p4-6181-kr/p/N82E16814487246?Description=GTX,,['1733 MHz'],['EVGA'],['2560'],"['10.50"" x 4.38""']",['NVIDIA'],['Double Fans'],['1607 MHz'],['1 x Dual-Link DVI-D'],"['October 03, 2018']",['DirectX 12'],['3 x DisplayPort 1.4'],['Yes'],,['10000 MHz'],"['Simultaneous Multi-ProjectionVR ReadyNVIDIA AnselNVIDIA SLI w/ HB Bridge SupportNVIDIA G-SYNCNVIDIA GameStreamNVIDIA GPU Boost 3.0Microsoft DirectX 12Vulkan APIOpenGL 4.5 SupportPCI Express 3.0Max Digital Resolution - 7680 x 4320HDMI 2.0b, DisplayPort 1.4 and Dual-Link DVIBuilt for EVGA PrecisionX OC']",,['GeForce GTX 1080'],['NVIDIA GeForce GTX 10 Series'],['Yes'],['1 x HDMI 2.0b'],['PCI Express 3.0'],,['267 mm'],['7680 x 4320'],['256-Bit'],['8GB'],['GDDR5X'],['08G-P4-6181-KR'],['4'],['OpenGL 4.5'],"['Windows 10 32/64bit, Windows 8 32/64bit, Windows 7 32/64bit']",,,['8-Pin'],,['2-Way SLI'],,,['Dual Slot'],,"['500W or greater power supply.PCI Express, PCI Express 2.0 or PCI Express 3.0 compliant motherboard with one graphics slot.']",['180W'],['Yes']
EVGA,GTX 1080,EVGA GeForce GTX 1080 DirectX 12 08G-P4-5180-KR 8GB 256-Bit GDDR5X PCI Express 3.0 SLI Support GAMING Video Card,$799.00 –,4,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1080-08g-p4-5180-kr/p/N82E16814487278?Description=GTX,,['1733 MHz'],['EVGA'],['2560'],"['10.50"" x 4.38""']",['NVIDIA'],['Double Fans'],['1607 MHz'],['1 x Dual-Link DVI-D'],"['November 16, 2018']",['DirectX 12'],['3 x DisplayPort 1.4'],['Yes'],,['10000 MHz'],"['Simultaneous Multi-ProjectionVR ReadyNVIDIA AnselNVIDIA SLI w/ HB Bridge SupportNVIDIA G-SYNCNVIDIA GameStreamNVIDIA GPU Boost 3.0Microsoft DirectX 12Vulkan APIOpenGL 4.5 SupportPCI Express 3.0Max Digital Resolution - 7680 x 4320HDMI 2.0b, DisplayPort 1.4 and Dual-Link DVIBuilt for EVGA Precision XOC']",,['GeForce GTX 1080'],['NVIDIA GeForce GTX 10 Series'],,['1 x HDMI 2.0b'],['PCI Express 3.0'],,['267 mm'],['7680 x 4320'],['256-Bit'],['8GB'],['GDDR5X'],['08G-P4-5180-KR'],['4'],['OpenGL 4.5'],"['Windows 10 32/64bit, Windows 8 32/64bit, Windows 7 32/64bit']",,,['8-Pin'],,['SLI Ready'],,,['Dual Slot'],,"['500W or greater power supply.PCI Express, PCI Express 2.0 or PCI Express 3.0 compliant motherboard with one graphics slot.']",['180W'],['Yes']
MSI,GTX 1080,MSI GeForce GTX 1080 DirectX 12 GeForce GTX 1080 DUKE 8G 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,$799.00 –,5,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1080-duke-8g/p/N82E16814137307?Description=GTX,,['1847 MHz'],['MSI'],,"['12.28"" x 5.51""']",['NVIDIA'],['Triple Fans'],['1708 MHz'],['1 x DL-DVI-D'],"['March 11, 2019']",['DirectX 12'],['3 x DisplayPort 1.4'],['Yes'],,['10108 MHz'],['Virtual Reality ReadyDirectX 12 ReadyGreat for 4KGamestream to NVIDIA SHIELD'],,['GeForce GTX 1080'],['NVIDIA GeForce GTX 10 Series'],['2.2'],['1 x HDMI 2.0'],['PCI Express 3.0 x16'],,['312 mm'],['7680 x 4320'],['256-Bit'],['8GB'],['GDDR5X'],['GeForce GTX 1080 DUKE 8G'],['4'],['OpenGL 4.5'],,,,,,['2-Way SLI'],,,['Dual Slot'],,['Power consumption: 180WRecommended PSU: 500W'],['180W'],['Yes']
ZOTAC,GTX 1080,ZOTAC GeForce GTX 1080 Ti AMP Extreme Core 11GB GDDR5X 352-bit Gaming Graphics Card VR Ready 16+2 Power Phase Freeze Fan Stop IceStorm Cooling Spectra Lighting ZT-P10810F-10P,"$1,029.00 (1 Offers)–",5,Free Shipping,https://www.newegg.com/zotac-geforce-gtx-1080-ti-zt-p10810f-10p/p/N82E16814500423?Description=GTX,,['N/A'],['ZOTAC'],['3584'],"['12.80"" x 5.83""']",['NVIDIA'],['3 x 90mm fans'],['1607 MHz'],['1 x DL-DVI-D'],"['January 17, 2019']",['DirectX 12'],['3 x DisplayPort 1.4'],['Yes'],,['11.2 GHz'],['IceStorm with Metallic ExoArmorPowerBoostFREEZE Fan StopSPECTRA Lighting16 + 2 Power PhasesVR ReadySimultaneous Multi-ProjectionNVIDIA AnselNVIDIA G-SyncNVIDIA GameStreamVulkan API'],,['GeForce GTX 1080 Ti'],['NVIDIA GeForce GTX 10 Series'],['Yes'],['1 x HDMI 2.0b'],['PCI Express 3.0'],,['325 mm'],,['352-Bit'],['11GB'],['GDDR5X'],['ZT-P10810F-10P'],['4'],['OpenGL 4.5'],['Windows 10 / 8 / 7 (32-bit and 64-bit)'],['AMP! Extreme Core'],['Accessories:2 x Dual 6-pin to 8-pin mesh wrapped power cableUser manualDriver Disk'],['2 x 8-Pin'],,['2-way. HB SLI Bridge compatible'],,,['2.5 slots'],,['Recommended Power Supply: 600WPower Consumption: 320W'],['250W'],['Yes']
MSI,GTX 1080,MSI GTX 1080 TI AERO 11G GeForce GTX 1080 Graphic Card - 1.48 GHz Core - 1.58 GHz Boost Clock - 11 GB GDDR5X - PCI Express 3.0 x16,"$1,029.00 –",5,Free Shipping,https://www.newegg.com/msi-gtx-1080-ti-aero-11g/p/N82E16814137127?Description=GTX,,,['MSI'],,,['NVIDIA'],['Single Fan'],,,"['November 15, 2019']",['DirectX 12OpenGL 4.5'],['3'],,,,['DisplayPort:Yes'],['Plug-in Card'],['GTX 1080'],,,['1 x HDMI'],['PCI Express 3.0 x16'],,,,['352 bit'],['11 GB'],['GDDR5X'],['GTX 1080 TI AERO 11G'],,['DirectX 12OpenGL 4.5'],,,['VIDEO CARD ONLY => NOTHING ELSE! NO ACCESSORIES WHATSOEVER! VIDEO CARDCOMES IN PLAIN NON-RETAIL BOX!'],,,['SLI Ready'],,,,,,,
ZOTAC,GTX 1080,ZOTAC GeForce GTX 1080 Ti AMP Extreme 11GB GDDR5X 352-bit Gaming Graphics Card VR Ready 16+2 Power Phase Freeze Fan Stop IceStorm Cooling Spectra Lighting ZT-P10810C-10P,"$1,029.00 (1 Offers)–",4,Free Shipping,https://www.newegg.com/zotac-geforce-gtx-1080-ti-zt-p10810c-10p/p/N82E16814500418?Description=GTX,,['1759 MHz'],['ZOTAC'],['3584'],"['12.80"" x 5.83""']",['NVIDIA'],['3 x 90mm fans'],['1645 MHz'],['1 x DL-DVI-D'],"['January 17, 2019']",['DirectX 12'],['3 x DisplayPort 1.4'],['Yes'],,['11.2 GHz'],['IceStorm with Metallic ExoArmorPowerBoostFREEZE Fan StopSPECTRA Lighting16 + 2 Power PhasesVR ReadySimultaneous Multi-ProjectionNVIDIA AnselNVIDIA G-SyncNVIDIA GameStreamVulkan API'],,['GeForce GTX 1080 Ti'],['NVIDIA GeForce GTX 10 Series'],['Yes'],['1 x HDMI 2.0b'],['PCI Express 3.0'],,['325 mm'],,['352-Bit'],['11GB'],['GDDR5X'],['ZT-P10810C-10P'],['4'],['OpenGL 4.5'],['Windows 10 / 8 / 7'],,['ZOTAC GeForce GTX 1080 Ti AMP Extreme2 x Dual 6-pin to 8-pin mesh wrapped power cableUser manualDriver Disk'],['2 x 8-Pin'],,['2-way. HB SLI Bridge compatible'],,,['2.5 slots'],,['Recommended Power Supply: 600W'],['250W'],['Yes']
MSI,GTX 1080,MSI GeForce GTX 1080 Ti DirectX 12 GeForce GTX 1080 TI ARMOR 11G OC 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,"$1,029.00 –",3,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1080-ti-armor-11g-oc/p/N82E16814137111?Description=GTX,,['1645 MHz'],['MSI'],['3584'],"['11.42"" x 5.63""']",['NVIDIA'],['Double Fans'],['1531 MHz'],['1 x DL-DVI-D'],"['November 15, 2018']",['DirectX 12'],['2 x DisplayPort'],['Yes'],,['11016 MHz'],"['Armor 2X Thermal Design:TORX Fan- Dispersion fan blade: Steep curved blade accelerating the airflow.- Traditional fan blade: Provides steady airflow to massive heat sink below.Zero Frozr: Stopping the fan in low-load situations, keeping a noise-free environment.Advanced Airflow Control technology: Improves cooling efficiency by using advanced aerodynamics to focus airflow.Afterburner Overclocking Utility:Wireless control through Android/iOS devices.Predator: In-game video recording.Kombustor: DirectX12 benchmark.Supports multi-GPU setups.Military Class 4 Components:Certified to MIL-STD-810G standards for top stability and quality.Built with Hi-c CAP, Solid CAP, and New SFC components.']",,['GeForce GTX 1080 Ti'],['NVIDIA GeForce GTX 10 Series'],['2.2'],['2 x HDMI'],['PCI Express 3.0 x16'],,['290 mm'],,['352-Bit'],['11GB'],['GDDR5X'],['GeForce GTX 1080 TI ARMOR 11G OC'],['4'],['OpenGL 4.5'],,,,['2 x 8-Pin'],,['2-Way SLI'],,,['Dual Slot'],,['250W Power consumptionRecommended PSU: 600W'],['250W'],['Yes']
ZOTAC,GTX 1080,ZOTAC GeForce GTX 1080 Ti AMP Edition 11GB GDDR5X 352-bit Gaming Graphics Card VR Ready 16+2 Power Phase Freeze Fan Stop IceStorm Cooling Spectra Lighting ZT-P10810D-10P,"$1,029.00 –",4,Free Shipping,https://www.newegg.com/zotac-geforce-gtx-1080-ti-zt-p10810d-10p/p/N82E16814500419?Description=GTX,,['1683 MHz'],['ZOTAC'],['3584'],"['11.81"" x 5.83""']",['NVIDIA'],['2 x 100mm fans'],['1569 MHz'],['1 x DL-DVI-D'],"['December 04, 2018']",['DirectX 12'],['3 x DisplayPort 1.4'],['Yes'],,['11 GHz'],['IceStormPowerBoostFREEZE Fan StopSPECTRA LED Lighting16 + 2 Power PhaseVR ReadySimultaneous Multi-ProjectionNVIDIA AnselNVIDIA G-SyncNVIDIA GameStreamVulkan API'],,['GeForce GTX 1080 Ti'],['NVIDIA GeForce GTX 10 Series'],['Yes'],['1 x HDMI 2.0b'],['PCI Express 3.0'],,['300 mm'],,['352-Bit'],['11GB'],['GDDR5X'],['ZT-P10810D-10P'],['4'],['OpenGL 4.5'],['Windows 10 / 8 / 7'],,['ZOTAC GeForce GTX 1080 Ti AMP Edition2 x Dual 6-pin to 8-pin power cableUser manualDriver disk'],['2 x 8-Pin'],,['2-way. HB SLI Bridge compatible'],,,['Dual Slot'],,['Recommended Power Supply: 600WPower Consumption: 270W'],['250W'],['Yes']
MSI,GTX 1080,MSI GeForce GTX 1080 Ti DirectX 12 GTX 1080 Ti LIGHTNING 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,"$1,350.00 –",4,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1080-ti-gtx-1080-ti-lightning/p/N82E16814137217?Description=GTX,,['1632 MHz (Lightning Mode)1620 MHz (Gaming Mode)1582 MHz (Silent Mode)'],['MSI'],['3584'],"['12.60"" x 5.51""']",['NVIDIA'],['Triple Fans'],['1518 MHz (Lightning Mode)1506 MHz (Gaming Mode)1480 MHz (Silent Mode)'],['1 x DL-DVI-D'],"['February 17, 2020']",['DirectX 12'],['2 x DisplayPort 1.4'],['Yes'],,['11124 MHz (Lightning / Gaming Mode)11016 MHz (Silent mode)'],"['TRI-FROZR Thermal Design- Using three of the award-winning TORX 2.0 Fans with Double Ball Bearings, the new LIGHTNING is once again the pinnacle of air cooling.Close Quarters Heat Pipe Cooling- Pipe down with heat pipes infused into the Close Quarters Heatsink and Backplate for greatly improved thermal performance.Legendary OC Potential- MSI LIGHTNING cards are designed from the ground up for extreme overclocking and extreme performance.Military Class 4 Components- Certified to MIL-STD-810G standardsfor top stability and quality.- Built with Hi-c CAP, Solid CAP, DrMOS and New SFC components.(*The actual allocation of supply may vary from different situation.)']",,['GeForce GTX 1080 Ti'],['NVIDIA GeForce GTX 10 Series'],['2.2'],['2 x HDMI 2.0b'],['PCI Express 3.0 x16'],,['320 mm'],,['352-Bit'],['11GB'],['GDDR5X'],['GTX 1080 Ti LIGHTNING'],['4'],['OpenGL 4.5'],,,,['3 x 8-Pin'],,['2-Way SLI'],,,['2.5-slot'],,['Power consumption: 250WRecommended PSU: 750W'],['250W'],['Yes']
GIGABYTE,GTX 1080,GIGABYTE GeForce GTX 1080 DirectX 12 GV-N1080TTOC-8GD 8GB 256-Bit GDDR5X PCI Express 3.0 x16 SLI Support ATX Turbo OC Video Card,$799.00 (1 Offers)–,4,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1080-gv-n1080ttoc-8gd/p/N82E16814125908?Description=GTX,,['1797 MHz (OC Mode)1771 MHz (Gaming Mode)'],['GIGABYTE'],['2560'],"['11.02"" x 4.65""']",['NVIDIA'],['TURBO FAN'],['1657 MHz (OC Mode)1632 MHz (Gaming Mode)'],['1 x Dual-Link DVI-D'],"['January 16, 2019']",['DirectX 12'],['3 x DisplayPort 1.4'],['Yes'],,['10010 MHz'],['Powered by GeForce GTX 1080Integrated with 8GB GDDR5X 256-bit memoryTurbo Fan Cooling SystemSupport up to 8K display @60HzOne-click overclockingIntuitive Xtreme Engine'],['ATX'],['GeForce GTX 1080'],['NVIDIA GeForce GTX 10 Series'],,['1 x HDMI 2.0b'],['PCI Express 3.0 x16'],,['280 mm'],['7680 x 4320'],['256-Bit'],['8GB'],['GDDR5X'],['GV-N1080TTOC-8GD'],['4'],['OpenGL 4.5'],,,,['8-Pin'],,['2-way SLI HB'],,,['Dual Slot'],,['System PSU Limitation: 500W'],['180W'],['Yes']
GIGABYTE,GTX 1080,GIGABYTE GeForce GTX 1080 FE DirectX 12 GV-N1080D5X-8GD-B 8GB 256-Bit GDDR5X ATX Video Card,$799.00 –,4,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1080-fe-gv-n1080d5x-8gd-b/p/N82E16814125861?Description=GTX,,['1733 MHz'],['GIGABYTE'],,,['NVIDIA'],['Single Fan'],['1607 MHz'],['1 x Dual-link DVI-D'],"['December 06, 2019']",['DirectX 12'],['3 x DisplayPort 1.4'],['Yes'],,['10000 MHz'],"['Powered by NVIDIA GeForce GTX 1080Integrated with 8GB GDDR5X memory 256-bit memory interfaceNVIDIA GPU Boost 3.0Max Digital Resolution - 7680x4320@60HzDisplay Connectors -DP1.4, HDMI 2.0b, DL-DVI-D']",['ATX'],['GeForce GTX 1080 FE'],['NVIDIA GeForce GTX 10 Series'],,['1 x HDMI 2.0b'],,,['280 mm'],['7680 x 4320'],['256-Bit'],['8GB'],['GDDR5X'],['GV-N1080D5X-8GD-B'],['4'],['OpenGL 4.5'],,,,,,,,,"['11.02"" x 4.72""']",,['Recommended PSU: 500W'],,['Yes']
ZOTAC,GTX 1080,ZOTAC GeForce GTX 1080 Ti FE DirectX 12 ZT-P10810A-10P 11GB 352-Bit GDDR5X PCI Express 3.0 HDCP Ready SLI Support Video Cards,"$1,029.00 –",4,Free Shipping,https://www.newegg.com/zotac-geforce-gtx-1080-ti-fe-zt-p10810a-10p/p/N82E16814500415?Description=GTX,,['1582 MHz'],['ZOTAC'],['3584'],"['10.50"" x 4.38""']",['NVIDIA'],['Single Fan'],['1480 MHz'],,"['January 17, 2019']",['DirectX 12'],['3 x DisplayPort 1.4'],,,['11010 MHz (11.0 Gbps)'],"['The GeForce GTX 1080 Ti is our new flagship gaming GPU, based on the award-winning NVIDIA Pascal architecture. The latest addition to the ultimate gaming platform, this card is packed with extreme gaming horsepower, next-gen 11 Gbps GDDR5X memory, and a massive 11GB frame buffer.']",,['GeForce GTX 1080 Ti FE'],['NVIDIA GeForce GTX 10 Series'],['Yes'],['1 x HDMI 2.0b'],['PCI Express 3.0'],,['267 mm'],,['352-Bit'],['11GB'],['GDDR5X'],['ZT-P10810A-10P'],['4'],['OpenGL 4.5'],['Windows 10 / 8 / 7'],,['Accessories:DisplayPort to DVI adapterDual 4-pin to 6-pin PCIe adapterDual 6-pin to 8-pin PCIe adapterUser Manual'],['6-pin + 8-pin'],,['SLI Ready'],,,['Dual Slot'],,['Recommended Power Supply: 600WPower Consumption: 250W'],,['Yes']
GIGABYTE,GTX 1080,GIGABYTE GeForce GTX 1080 Ti FE DirectX 12 GV-N108TD5X-B 11GB 352-Bit GDDR5X PCI Express 3.0 ATX Video Card,"$1,029.00 –",5,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1080-ti-fe-gv-n108td5x-b/p/N82E16814125950?Description=GTX,,['1582 MHz'],['GIGABYTE'],,"['10.50"" x 4.38""']",['NVIDIA'],['Single Fan'],['1480 MHz'],,"['December 06, 2019']",['DirectX 12'],['3 x DisplayPort'],,,['11010 MHz'],['Powered by GeForce GTX 1080 TiIntegrated with 11GB GDDR5X 352-bit memory interfaceMemory speed boost over 11 Gbps7-phase dualFET power supplyAdvanced vapor chamber cooling'],['ATX'],['GeForce GTX 1080 Ti FE'],['NVIDIA GeForce GTX 10 Series'],,['1 x HDMI'],['PCI Express 3.0'],,['267 mm'],,['352-Bit'],['11GB'],['GDDR5X'],['GV-N108TD5X-B'],,['OpenGL 4.5'],,,,['1 x 8-Pin + 1 x 6-Pin'],,,,,['Dual Slot'],,['System PSU Limitation: 600W'],,['Yes']
GIGABYTE,GTX 1080,GIGABYTE GeForce GTX 1080 DirectX 12 GV-N1080IX-8GD 8GB 256-Bit GDDR5X PCI Express 3.0 x16 SLI Support ATX Video Card,$859.00 (1 Offers)–,5,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1080-gv-n1080ix-8gd/p/N82E16814932009?Description=GTX,,['1771 MHz in OC Mode1733 MHz in Gaming Mode'],['GIGABYTE'],['2560'],"['6.65"" x 5.16""']",['NVIDIA'],['Single Fan'],['1632 MHz in OC Mode1607 MHz in Gaming Mode'],['1 x Dual-link DVI-D'],"['December 07, 2018']",['DirectX 12'],['3 x DisplayPort'],['Yes'],,['10010 MHz'],['Powered by GeForce GTX 1080Integrated with 8GB GDDR5X 256-bit memory90mm cooler fan One-click Super Overclocking17cm compact card size'],['ATX'],['GeForce GTX 1080'],['NVIDIA GeForce GTX 10 Series'],,['1 x HDMI'],['PCI Express 3.0 x16'],,['169 mm'],['7680 x 4320'],['256-Bit'],['8GB'],['GDDR5X'],['GV-N1080IX-8GD'],['4'],['OpenGL 4.5'],,,,['8-Pin'],,['2-Way SLI'],,,['Dual Slot'],,['Recommended PSU: 500W'],['180W'],['Yes']
EVGA,GTX 1080,"EVGA GeForce GTX 1080 Ti FTW3 ELITE GAMING WHITE, 11G-P4-6797-K1, 11GB 12 GHz GDDR5X, iCX Technology - 9 Thermal Sensors & RGB LED G/P/M","$1,259.00 –",5,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1080-ti-11g-p4-6797-k1/p/N82E16814487385?Description=GTX,,['1683 MHz'],['EVGA'],['3584'],"['11.80"" x 5.62""']",['NVIDIA'],['iCX'],['1569 MHz'],['1 x Dual-Link DVI-D'],"['November 30, 2018']",['DirectX 12'],['3 x DisplayPort 1.4'],['Yes'],,['12006 MHz'],"['Simultaneous Multi-ProjectionVR ReadyNVIDIA AnselNVIDIA SLI w/ HB Bridge SupportNVIDIA G-SYNCNVIDIA GameStreamNVIDIA GPU Boost 3.0Microsoft DirectX 12 APIVulkan APIOpenGL 4.6 SupportMax Digital Resolution - 7680x4320HDMI 2.0b, DisplayPort 1.4 and Dual-Link DVIBuilt for EVGA Precision XOCAsynchronous Fans9 additional temp sensors to monitor Memory and VRMGPU / Memory / PWM Thermal Status Indicator LEDsNew vented heatsink fin design and pin fins for optimized airflowSafety fuse to protect components from damage due to improper installation or other component failuresRedesigned cooling with L-shaped contact fins to improve contact surface area for better heat dissipationEVGA iCX Technology']",,['GeForce GTX 1080 Ti'],['NVIDIA GeForce GTX 10 Series'],['Yes'],['1 x HDMI 2.0b'],['PCI Express 3.0'],,['300 mm'],['7680 x 4320'],['352-Bit'],['11GB'],['GDDR5X'],['11G-P4-6797-K1'],['4'],['OpenGL 4.6'],"['Windows 10 32/64bit, Windows 8 32/64bit, Windows 7 32/64bit']",,,['Two 8-pin or 6+2-pin'],,['SLI Ready'],,,['Dual Slot'],,"['600W or greater power supply****PCI Express, PCI Express 2.0 or PCI Express 3.0 compliant motherboard with one graphics slotTwo available 8-pin or 6+2-pin PCI-E power donglesTotal Power Draw: 280 Watts****Minimum system power requirement based on a PC configured with an Intel Core i7 3.2 GHz processor']",['250W'],['Yes']
GIGABYTE,GTX 1080,"GIGABYTE AORUS Xtreme GeForce GTX 1080 Ti Waterforce 11GD, GV-N108TAORUSXW-11GD","$1,099.00 –",4,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1080-ti-gv-n108taorusx-w-11gd/p/N82E16814125987?Description=GTX,,['1746 MHz (OC Mode)1721 MHz (Gaming Mode)'],['GIGABYTE'],,"['10.50"" x 4.83""']",['NVIDIA'],['WATERFORCE'],['1632 MHz (OC Mode)1607 MHz (Gaming Mode)'],['1 x Dual-Link DVI-D (Thin)'],"['November 20, 2018']",['DirectX 12'],['3 x DisplayPort'],['Yes'],,['11448 MHz (OC Mode)11232 MHz (Gaming Mode)'],,['ATX'],['GeForce GTX 1080 Ti'],['NVIDIA GeForce GTX 10 Series'],,['3 x HDMI'],['PCI Express 3.0 x16'],,['267 mm'],,['352-Bit'],['11GB'],['GDDR5X'],['GV-N108TAORUSX W-11GD'],,['OpenGL 4.5'],,,,['2 x 8-Pin'],,,['AORUS'],,['Dual Slot'],['3584 Stream Processors'],['System PSU Limitation: 600W'],['250W'],['Yes']
EVGA,GTX 1080,"EVGA GeForce GTX 1080 SC GAMING ACX 3.0 8GB, 08G-P4-6183-KR, GDDR5X, LED, DX12 OSD Support (PXOC) Video Graphics Card",$799.00 –,5,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1080-08g-p4-6183-kr/p/1FT-001K-002M0?Description=GTX,,['N/A'],['EVGA'],['2560'],"['10.50"" x 4.38""']",['NVIDIA'],['Double Fans'],['1708 MHz'],['1 x Dual-Link DVI-D'],"['November 05, 2018']",['DirectX 12'],['3 x DisplayPort 1.4'],['Yes'],,['10000 MHz'],"['Simultaneous Multi-Projection VR Ready NVIDIA Ansel NVIDIA SLI w/ HB Bridge Support NVIDIA G-SYNC NVIDIA GameStream NVIDIA GPU Boost 3.0 Microsoft DirectX 12 Vulkan API OpenGL 4.5 Support PCI Express 3.0 Max Digital Resolution - 7680x4320 HDMI 2.0b, DisplayPort 1.4 and Dual-Link DVI Built for EVGA Precision XOC EVGA ACX 3.0 Cooling']",,['GeForce GTX 1080'],['NVIDIA GeForce GTX 10 Series'],['Yes'],['1 x HDMI 2.0b'],['PCI Express 3.0'],,['267 mm'],['7680 x 4320'],['256-Bit'],['8GB'],['GDDR5X'],['08G-P4-6183-KR'],['4'],['OpenGL 4.5'],"['Windows 10 32/64bit, Windows 8 32/64bit, Windows 7 32/64bit']",['GTX 1080 SC ACX3.0'],,['8-Pin'],,['SLI Ready'],,,['Dual Slot'],,"['500 Watts or greater power supply. PCI Express, PCI Express 2.0 or PCI Express 3.0 compliant motherboard with one graphics slot.']",['180W'],['Yes']
