Brand ,CUDA Cores ,Chipset Manufacturer ,Cooler ,DVI ,Date First Available ,DirectX ,DisplayPort ,Dual-Link DVI Supported ,GPU ,GPU Series ,HDMI ,Height (mm),Interface ,Length (mm),Max Resolution ,Memory Interface ,Memory Size ,Memory Type ,Model ,OpenGL ,SLI Support ,Slot Width ,base model name,boost clock (MHz),core clock (MHz),memory clock (MHz),number of reviews,price,product_name,rating
MSI,896,NVIDIA,Double Fans,1 x DL-DVI-D,10/17/2020,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,127.0,PCI Express 3.0 x16,245.11,7680 x 4320,128-Bit,4GB,GDDR5,GTX 1650 GAMING X 4G,OpenGL 4.5,No,Dual Slot,GTX 1650,1860,1620,8.0,0.0,233.99,MSI GeForce GTX 1650 DirectX 12 GTX 1650 GAMING X 4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,
PNY,896,NVIDIA,Double Fans,1 x DL-DVI-D,9/24/2020,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,127.0,PCI Express 3.0 x16,245.11,7680 x 4320,128-Bit,4GB,GDDR5,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1620,8.0,0.0,264.74,"PNY GeForce GTX 1650 SUPER Single Fan - Graphics card - GF GTX 1650 SUPER - 4 GB GDDR6 - PCIe 3.0 x16 - DVI, HDMI, Displ",
MSI,896,NVIDIA,Double Fans,1 x DL-DVI-D,10/27/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,1 x HDMI 2.0b,115.06200000000001,PCI Express 3.0 x16,179.07,7680 x 4320,128-Bit,4GB,GDDR6,GTX 1650 D6 VENTUS XS OCV1,OpenGL 4.6,No,Dual Slot,GTX 1650,1620,1620,12.0,2.0,171.49,MSI GeForce GTX 1650 DirectX 12 GTX 1650 D6 VENTUS XS OCV1 4GB 128-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,
MSI,1280,NVIDIA,Double Fans,1 x DL-DVI-D,3/10/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1650 SUPER,NVIDIA GeForce GTX 16 Series,1 x HDMI 2.0b,127.0,PCI Express 3.0 x16,247.90400000000002,7680 x 4320,128-Bit,4GB,GDDR6,GTX 1650 Super Gaming X,OpenGL 4.6,No,Dual Slot,GTX 1650,1755,1620,12.0,0.0,259.99,MSI GeForce GTX 1650 SUPER DirectX 12 GTX 1650 Super Gaming X 4GB 128-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,
GIGABYTE,896,NVIDIA,Double Fans,1 x DL-DVI-D,3/27/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,2 x HDMI 2.0b,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR5,GV-N1650OC-4GD,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,0.0,209.0,"GIGABYTE GeForce GTX 1650 OC 4G Graphics Card, 2 x WINDFORCE Fans, 4GB 128-Bit GDDR5, GV-N1650OC-4GD Video Card",
MSI,896,NVIDIA,Double Fans,1 x DL-DVI-D,6/16/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,GTX 1650 D6 GAMING X,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,0.0,222.22,"MSI GeForce GTX 1650 D6 GAMING Graphics Card, GDDR6, PCI-E x16, No SLI, 4K HDR",
NONE,896,NVIDIA,Double Fans,1 x DL-DVI-D,8/14/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,0.0,531.64,"EVGA GeForce GTX 1650 XC Ultra Gaming, 4GB GDDR5, 04G-P4-1157-KR",
NONE,896,NVIDIA,Double Fans,1 x DL-DVI-D,8/25/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,0.0,493.24,"EVGA GeForce GTX 1650 XC Ultra Gaming, 4GB GDDR5, 04G-P4-1157-KR",
NONE,896,NVIDIA,Double Fans,1 x DL-DVI-D,8/14/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,0.0,643.96,"EVGA GeForce GTX 1650 SC Ultra Gaming, 04G-P4-1057-KR, 4GB GDDR5, Dual Fan, Metal Backplate",
NONE,896,NVIDIA,Double Fans,1 x DL-DVI-D,8/25/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,0.0,574.84,"EVGA GeForce GTX 1650 SC Ultra Gaming, 04G-P4-1057-KR, 4GB GDDR5, Dual Fan, Metal Backplate",
NONE,896,NVIDIA,Double Fans,1 x DL-DVI-D,5/30/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,0.0,581.79,"EVGA GeForce GTX 1650 XC Ultra Gaming, 4GB GDDR5, 04G-P4-1157-KR",
NONE,896,NVIDIA,Double Fans,1 x DL-DVI-D,8/27/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,0.0,503.51,"EVGA GeForce GTX 1650 XC Ultra Gaming, 4GB GDDR5, 04G-P4-1157-KR",
NONE,896,NVIDIA,Double Fans,1 x DL-DVI-D,10/19/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,0.0,214.99,"MSI GeForce GTX 1650 D6 VENTUS XS OCV1 Graphics Card, PCI-E, VR & 4K HDR Ready Video Card",
NONE,896,NVIDIA,Double Fans,1 x DL-DVI-D,10/19/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,2.0,219.51,"EVGA GeForce GTX 1650 Super SC Ultra Gaming, 4GB GDDR6, Dual Fan, Metal Backplate, 04G-P4-1357-KR",
NONE,896,NVIDIA,Double Fans,1 x DL-DVI-D,10/22/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,7.0,187.64,ASUS Dual GeForce GTX 1650 4GB GDDR5 Video Graphics Card,
NONE,896,NVIDIA,Double Fans,1 x DL-DVI-D,9/24/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,0.0,260.74,MSI GeForce GTX 1650 Super Aero ITX OC Graphics Card - 4 GB,
NONE,896,NVIDIA,Double Fans,1 x DL-DVI-D,10/21/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,38.0,269.99,"EVGA GeForce GTX 1650 Super SC Ultra Gaming, 4GB GDDR6, Dual Fan, Metal Backplate, 04G-P4-1357-KR",
MSI,896,NVIDIA,Double Fans,1 x DL-DVI-D,6/17/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,GTX 1650 GAMING X 4G,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,0.0,219.99,MSI Gaming GeForce GTX 1650 Gaming X 4G 128-Bit HDMI/DP 4GB GDRR5 Graphics Card - refurbishe.d,
NONE,896,NVIDIA,Double Fans,1 x DL-DVI-D,8/27/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,0.0,447.65,"EVGA GeForce GTX 1650 Super SC Ultra Gaming, 4GB GDDR6, Dual Fan, Metal Backplate, 04G-P4-1357-KR",
NONE,896,NVIDIA,Double Fans,1 x DL-DVI-D,12/26/2019,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,0.0,188.28,MSI G16504TPC VCX GeForce GTX 1650 4GT LP 4 GB GDDR5 128B PCIE HDMI DL-DVI-D Graphics Cards,
NONE,896,NVIDIA,Double Fans,1 x DL-DVI-D,11/11/2019,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,0.0,187.0,MSI G16504TPC  VCX G16504TPC GeForce GTX 1650 4GT LP 4GB GDDR5 128B PCIE HDMI DL-DVI-D,
NONE,896,NVIDIA,Double Fans,1 x DL-DVI-D,5/30/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,0.0,670.79,"EVGA GeForce GTX 1650 SC Ultra Gaming, 04G-P4-1057-KR, 4GB GDDR5, Dual Fan, Metal Backplate",
NONE,896,NVIDIA,Double Fans,1 x DL-DVI-D,9/19/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,0.0,187.26,"MSI G1650VXS4C GeForce GTX 1650 Vetus XS OC 4GB Video Card, Black",
NONE,896,NVIDIA,Double Fans,1 x DL-DVI-D,9/24/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,0.0,226.74,MSI GeForce GTX 1650 Aero ITX 4GB GDDR5 Graphics Card,
NONE,896,NVIDIA,Double Fans,1 x DL-DVI-D,8/27/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,0.0,635.81,"EVGA GeForce GTX 1650 SC Ultra Gaming, 04G-P4-1057-KR, 4GB GDDR5, Dual Fan, Metal Backplate",
NONE,896,NVIDIA,Double Fans,1 x DL-DVI-D,10/21/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1710,8002.0,0.0,259.99,"EVGA GeForce GTX 1650 Super SC Ultra Gaming, 4GB GDDR6, Dual Fan, Metal Backplate, 04G-P4-1357-KR",
PNY,896,NVIDIA,Single Fan,1 x DVI-D,3/3/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,1 x HDMI 2.0b,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320,128-Bit,4GB,GDDR5,VCG16504SFPPB-O,OpenGL 4.5,No,Dual Slot,GTX 1650,1725,1485,8002.0,0.0,231.47,PNY GeForce GTX 1650 4GB XLR8 Gaming Overclocked Edition Graphics Card,
NONE,896,NVIDIA,Single Fan,1 x DVI-D,10/19/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320,128-Bit,4GB,GDDR5,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1485,8002.0,0.0,219.51,"EVGA GeForce GTX 1650 Super SC Ultra Gaming, 4GB GDDR6, Dual Fan, Metal Backplate, 04G-P4-1357-KR",
NONE,896,NVIDIA,Single Fan,1 x DVI-D,10/25/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320,128-Bit,4GB,GDDR5,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1485,8002.0,0.0,289.99,ASUS GeForce GTX 1650 4GB Phoenix Fan Overclocked Edition HDMI DP DVI Graphics Card (PH-GTX1650-O4G),
NONE,896,NVIDIA,Single Fan,1 x DVI-D,10/25/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320,128-Bit,4GB,GDDR5,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1485,8002.0,0.0,328.99,ASUS GeForce GTX 1650 SUPER Overclocked 4GB Phoenix Fan Edition HDMI DP DVI Graphics Card (PH-GTX1650S-O4G),
MSI,896,NVIDIA,Double Fans,1 x DVI-D,6/17/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320,128-Bit,4GB,GDDR5,GTX 1650 GAMING X 4G,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1485,8002.0,0.0,219.99,MSI Gaming GeForce GTX 1650 Gaming X 4G 128-Bit HDMI/DP 4GB GDRR5 Graphics Card - refurbishe.d,
NONE,896,NVIDIA,Double Fans,1 x DVI-D,10/26/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,112.014,PCI Express 3.0 x16,191.00799999999998,7680 x 4320,128-Bit,4GB,GDDR5,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1485,8002.0,0.0,302.99,ASUS TUF Gaming GeForce GTX 1650 TUF-GTX1650-O4GD6-P-GAMING 4GB 128-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,
EVGA,896,NVIDIA,Double Fans,1 x DVI-D,12/11/2019,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,202.18400000000003,7680 x 4320,128-Bit,4GB,GDDR5,04G-P4-1157-KR,OpenGL 4.5,No,2.75 Slot,GTX 1650,1875,1485,8000.0,0.0,249.99,"EVGA GeForce GTX 1650 XC Ultra Gaming, 4GB GDDR5, 04G-P4-1157-KR",
PNY,896,NVIDIA,Single Fan,1 x DVI-D,6/4/2020,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0 x16,202.18400000000003,7680 x 4320,128-Bit,4GB,GDDR5,VCG16504SFPPB-O,OpenGL 4.5,No,Dual Slot,GTX 1650,1725,1485,8000.0,2.0,171.39,GTX 1650 4GB XLR8 GAMING SINGLE FAN,
NONE,896,NVIDIA,Single Fan,1 x DVI-D,10/25/2020,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,111.25200000000001,PCI Express 3.0 x16,202.18400000000003,7680 x 4320,128-Bit,4GB,GDDR5,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1485,8000.0,0.0,298.99,ASUS Dual GeForce GTX 1650 DUAL-GTX1650-O4GD6-MINI 4GB 128-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,
NONE,896,NVIDIA,Single Fan,1 x DVI-D,10/25/2020,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,NONE,111.25200000000001,PCI Express 3.0 x16,202.18400000000003,7680 x 4320,128-Bit,4GB,GDDR5,NONE,OpenGL 4.5,No,Dual Slot,GTX 1650,0,1485,8000.0,0.0,293.99,ASUS GeForce GTX 1650 Overclocked 4GB Dual-fan Edition HDMI DP 1.4 DVI Graphics Card (DUAL-GTX1650-O4G),
GIGABYTE,896,NVIDIA,Double Fans,1 x Dual-link DVI-D,9/14/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 16 Series,2 x HDMI 2.0b,69.08800000000001,PCI Express 3.0 x16,166.878,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,GV-N1656D6-4GL,OpenGL 4.6,No,Dual Slot,GTX 1650,0,1485,12000.0,3.0,164.99,GIGABYTE GeForce GTX 1650 DirectX 12 GV-N1656D6-4GL 4GB 128-Bit GDDR6 PCI Express 3.0 x16 Low Profile Ready Video Card,5.0
GIGABYTE,896,NVIDIA,Single Fan,1 x Dual-link DVI-D,6/8/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650,NVIDIA GeForce GTX 10 Series,2 x HDMI 2.0b,114.046,PCI Express 3.0 x16,151.892,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR5,GV-N1650IXOC-4GD,OpenGL 4.6,No,Dual Slot,GTX 1650,0,1680,8002.0,6.0,119.99,GIGABYTE GeForce GTX 1650 DirectX 12 GV-N1650IXOC-4GD 4GB 128-Bit GDDR5 PCI Express 3.0 x16 MINI ITX Video Card,5.0
GIGABYTE,1280,NVIDIA,Single Fan,1 x DVI-D,10/16/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650 SUPER,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,121.92,PCI Express 3.0 x16,171.958,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,GV-N165SOC-4GD,OpenGL 4.6,No,Dual Slot,GTX 1650,1740,1680,12000.0,0.0,149.99,GIGABYTE GeForce GTX 1650 SUPER DirectX 12 GV-N165SOC-4GD 4GB 128-Bit GDDR6 PCI Express 3.0 x16 Video Card,
GIGABYTE,1280,NVIDIA,WINDFORCE 2X,1 x DVI-D,10/6/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce GTX 1650 SUPER,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,119.126,PCI Express 3.0 x16,225.044,7680 x 4320 @ 60 Hz,128-Bit,4GB,GDDR6,GV-N165SWF2OC-4GD,OpenGL 4.6,No,Dual Slot,GTX 1650,1755,1680,12000.0,0.0,149.99,GIGABYTE GeForce GTX 1650 SUPER DirectX 12 GV-N165SWF2OC-4GD 4GB 128-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card,
