Brand ,CUDA Cores ,Chipset Manufacturer ,Cooler ,DVI ,Date First Available ,DirectX ,DisplayPort ,Dual-Link DVI Supported ,GPU ,GPU Series ,HDMI ,Height (mm),Interface ,Length (mm),Max Resolution ,Memory Interface ,Memory Size ,Memory Type ,Model ,OpenGL ,SLI Support ,Slot Width ,base model name,boost clock (MHz),core clock (MHz),memory clock (MHz),number of reviews,price,product_name,rating
ASUS,2560,NVIDIA,Triple Fans,1 x DVI-D,11/9/2018,DirectX 12,2 x DisplayPort,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,2 x HDMI 2.0,134.112,PCI Express 3.0,297.942,7680 x 4320,256-Bit,8GB,GDDR5X,STRIX-GTX1080-O8G-GAMING,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1080,1936,1784,10000.0,84.0,835,ASUS ROG GeForce GTX 1080 DirectX 12 STRIX-GTX1080-O8G-GAMING 8GB 256-Bit GDDR5X PCI Express 3.0 HDCP Ready SLI Support Video Card,4.0
EVGA,2560,NVIDIA,Hybrid Cooler,1 x Dual-Link DVI-D,5/17/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.524,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5X,08G-P4-6299-KR,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1080,1860,1721,10000.0,7.0,849,"EVGA GeForce GTX 1080 FTW Hydro Copper GAMING, 08G-P4-6299-KR, 8GB GDDR5X, LED, DX12 OSD Support (PXOC)",4.0
EVGA,2560,NVIDIA,iCX,1 x DualLink DVI-D,12/4/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5X,08G-P4-6583-KR,OpenGL 4.6,SLI Ready,Dual Slot,GTX 1080,1847,1708,10010.0,34.0,799,"EVGA GeForce GTX 1080 SC2 GAMING iCX, 08G-P4-6583-KR, 8GB GDDR5X, 9 Thermal Sensors, Asynchronous Fan Control, Thermal Display LED System, Optimized Airflow Fin Design, Die Cast/Form Fitted Baseplate",5.0
EVGA,2560,NVIDIA,iCX,1 x Dual-Link DVI-D,5/16/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,128.778,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5X,08G-P4-6686-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1080,1860,1721,10010.0,65.0,849,"EVGA GeForce GTX 1080 FTW2 GAMING iCX, 08G-P4-6686-KR, 8GB GDDR5X, RGB LED, 9 Thermal Sensors, Asynchronous Fan Control, Thermal Display LED System, Optimized Airflow Fin Design, Die Cast/Form Fitted",5.0
EVGA,2560,NVIDIA,Single Fan,1 x Dual-Link DVI-D,2/13/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 FE,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5X,08G-P4-6180-RX,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1080,1733,1607,10000.0,291.0,489,"EVGA GeForce GTX 1080 08G-P4-6180-RX Founders Edition, 8GB GDDR5X, LED, DX12 OSD Support (PXOC) Graphics Card",5.0
MSI,2560,NVIDIA,Blower,1 x Dual-link DVI-D,12/6/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 FE,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0 x16,266.7,7680 x 4320,256-Bit,8GB,GDDR5X,GEFORCE GTX 1080 Founders Edition,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1080,1733,1607,10000.0,16.0,799,MSI GeForce GTX 1080 FE DirectX 12 GEFORCE GTX 1080 Founders Edition 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,5.0
EVGA,3584,NVIDIA,Double Fans,1 x Dual-Link DVI-D,5/16/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,266.7,7680 x 4320,352-Bit,11GB,GDDR5X,11G-P4-6593-KR,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1080,0,1556,11000.0,82.0,"1,029.00","EVGA GeForce GTX 1080 Ti SC2 GAMING, 11G-P4-6593-KR, 11GB GDDR5X, iCX Technology - 9 Thermal Sensors & RGB LED G/P/M",5.0
ZOTAC,2560,NVIDIA,Blower,1 x Dual-link DVI-D,1/21/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 FE,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5X,ZT-P10800A-10P,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1080,1733,1607,10000.0,23.0,799,ZOTAC GeForce GTX 1080 FE DirectX 12 ZT-P10800A-10P 8GB 256-Bit GDDR5X PCI Express 3.0 HDCP Ready SLI Support Video Card VR Ready Founders Edition,5.0
ZOTAC,2560,NVIDIA,Double Fans,1 x DL-DVI-D,12/4/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,124.96799999999999,PCI Express 3.0,211.074,7680 x 4320,256-Bit,8GB,GDDR5X,ZT-P10800H-10P,OpenGL 4.5,"Yes, SLI HB Bridge Supported",Dual Slot,GTX 1080,1759,1620,10.0,53.0,799,"ZOTAC GeForce GTX 1080 Mini, ZT-P10800H-10P, 8GB GDDR5X IceStorm Cooling, Dual Fans, 90mm Pressure Optimized Fan, 100mm Maximum Airflow Optimized Fan, Direct GPU Copper Block Contact, Metal Back Plate",4.0
ZOTAC,2560,NVIDIA,Triple Fan IceStorm,1 x DL-DVI,1/25/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,148.082,PCI Express 3.0,325.12,7680 x 4320,256-Bit,8GB,GDDR5X,ZT-P10800B-10P,OpenGL 4.5,2-Way SLI,2.5 slots,GTX 1080,1911,1771,10.0,45.0,799,"ZOTAC GeForce GTX 1080 AMP! Extreme, ZT-P10800B-10P, 8GB GDDR5X IceStorm Cooling, Metal Wraparound Carbon ExoArmor exterior, Dual-blade EKO Fan, Spectra Lighting, PowerBoost, FREEZE fan stop",4.0
PNY,2560,NVIDIA,Single Fan,1 x DL-DVI-D,1/9/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0 x16,266.7,7680 x 4320,256-Bit,8GB,GDDR5X,VCGGTX10808PB,OpenGL 4.5,SLI HB Bridge Supported,Dual Slot,GTX 1080,1733,1607,10.0,2.0,799,PNY GeForce GTX 1080 DirectX 12 VCGGTX10808PB 8GB 256-Bit GDDR5X PCI Express 3.0 x16 Blower Edition Video Card,5.0
ZOTAC,2560,NVIDIA,Dual Fan IceStorm,1 x DL-DVI-D,12/4/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,148.082,PCI Express 3.0,299.974,7680 x 4320,256-Bit,8GB,GDDR5X,ZT-P10800C-10P,OpenGL 4.5,"Yes, SLI HB Bridge Supported",Dual Slot,GTX 1080,1822,1683,10.0,37.0,799,"ZOTAC GeForce GTX 1080 AMP! Edition, ZT-P10800C-10P, 8GB GDDR5X IceStorm Cooling, Metal Wraparound Carbon ExoArmor Exterior, Ultra-wide 100mm Fans, Spectra Lighting, PowerBoost, FREEZE Fan Stop",4.0
EVGA,2560,NVIDIA,Double Fans,1 x Dual-Link DVI-D,10/3/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5X,08G-P4-6181-KR,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1080,1733,1607,10000.0,16.0,799,"EVGA GeForce GTX 1080 GAMING ACX 3.0, 08G-P4-6181-KR, 8GB GDDR5X, LED, DX12 OSD Support (PXOC)",4.0
EVGA,2560,NVIDIA,Double Fans,1 x Dual-Link DVI-D,11/16/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5X,08G-P4-5180-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1080,1733,1607,10000.0,11.0,799,EVGA GeForce GTX 1080 DirectX 12 08G-P4-5180-KR 8GB 256-Bit GDDR5X PCI Express 3.0 SLI Support GAMING Video Card,4.0
MSI,2560,NVIDIA,Triple Fans,1 x DL-DVI-D,3/11/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0,139.954,PCI Express 3.0 x16,311.9120000000001,7680 x 4320,256-Bit,8GB,GDDR5X,GeForce GTX 1080 DUKE 8G,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1080,1847,1708,10108.0,12.0,799,MSI GeForce GTX 1080 DirectX 12 GeForce GTX 1080 DUKE 8G 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,5.0
ZOTAC,3584,NVIDIA,3 x 90mm fans,1 x DL-DVI-D,1/17/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,148.082,PCI Express 3.0,325.12,7680 x 4320,352-Bit,11GB,GDDR5X,ZT-P10810F-10P,OpenGL 4.5,2-way. HB SLI Bridge compatible,2.5 slots,GTX 1080,0,1607,11.0,26.0,"1,029.00",ZOTAC GeForce GTX 1080 Ti AMP Extreme Core 11GB GDDR5X 352-bit Gaming Graphics Card VR Ready 16+2 Power Phase Freeze Fan Stop IceStorm Cooling Spectra Lighting ZT-P10810F-10P,5.0
MSI,3584,NVIDIA,Single Fan,1 x DL-DVI-D,11/15/2019,DirectX 12OpenGL 4.5,3,Yes,GTX 1080,NVIDIA GeForce GTX 10 Series,1 x HDMI,148.082,PCI Express 3.0 x16,325.12,7680 x 4320,352 bit,11 GB,GDDR5X,GTX 1080 TI AERO 11G,DirectX 12OpenGL 4.5,SLI Ready,2.5 slots,GTX 1080,0,1607,11.0,1.0,"1,029.00",MSI GTX 1080 TI AERO 11G GeForce GTX 1080 Graphic Card - 1.48 GHz Core - 1.58 GHz Boost Clock - 11 GB GDDR5X - PCI Express 3.0 x16,5.0
ZOTAC,3584,NVIDIA,3 x 90mm fans,1 x DL-DVI-D,1/17/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,148.082,PCI Express 3.0,325.12,7680 x 4320,352-Bit,11GB,GDDR5X,ZT-P10810C-10P,OpenGL 4.5,2-way. HB SLI Bridge compatible,2.5 slots,GTX 1080,1759,1645,11.0,36.0,"1,029.00",ZOTAC GeForce GTX 1080 Ti AMP Extreme 11GB GDDR5X 352-bit Gaming Graphics Card VR Ready 16+2 Power Phase Freeze Fan Stop IceStorm Cooling Spectra Lighting ZT-P10810C-10P,4.0
MSI,3584,NVIDIA,Double Fans,1 x DL-DVI-D,11/15/2018,DirectX 12,2 x DisplayPort,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,2 x HDMI,143.002,PCI Express 3.0 x16,290.068,7680 x 4320,352-Bit,11GB,GDDR5X,GeForce GTX 1080 TI ARMOR 11G OC,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1080,1645,1531,11016.0,69.0,"1,029.00",MSI GeForce GTX 1080 Ti DirectX 12 GeForce GTX 1080 TI ARMOR 11G OC 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,3.0
ZOTAC,3584,NVIDIA,2 x 100mm fans,1 x DL-DVI-D,12/4/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,148.082,PCI Express 3.0,299.974,7680 x 4320,352-Bit,11GB,GDDR5X,ZT-P10810D-10P,OpenGL 4.5,2-way. HB SLI Bridge compatible,Dual Slot,GTX 1080,1683,1569,11.0,18.0,"1,029.00",ZOTAC GeForce GTX 1080 Ti AMP Edition 11GB GDDR5X 352-bit Gaming Graphics Card VR Ready 16+2 Power Phase Freeze Fan Stop IceStorm Cooling Spectra Lighting ZT-P10810D-10P,4.0
MSI,3584,NVIDIA,Triple Fans,1 x DL-DVI-D,2/17/2020,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,2 x HDMI 2.0b,139.954,PCI Express 3.0 x16,320.04,7680 x 4320,352-Bit,11GB,GDDR5X,GTX 1080 Ti LIGHTNING,OpenGL 4.5,2-Way SLI,2.5-slot,GTX 1080,1632,1518,11124.0,6.0,"1,350.00",MSI GeForce GTX 1080 Ti DirectX 12 GTX 1080 Ti LIGHTNING 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,4.0
GIGABYTE,2560,NVIDIA,TURBO FAN,1 x Dual-Link DVI-D,1/16/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,118.11,PCI Express 3.0 x16,279.908,7680 x 4320,256-Bit,8GB,GDDR5X,GV-N1080TTOC-8GD,OpenGL 4.5,2-way SLI HB,Dual Slot,GTX 1080,1797,1657,10010.0,32.0,799,GIGABYTE GeForce GTX 1080 DirectX 12 GV-N1080TTOC-8GD 8GB 256-Bit GDDR5X PCI Express 3.0 x16 SLI Support ATX Turbo OC Video Card,4.0
GIGABYTE,2560,NVIDIA,Single Fan,1 x Dual-link DVI-D,12/6/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 FE,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,118.11,PCI Express 3.0 x16,279.908,7680 x 4320,256-Bit,8GB,GDDR5X,GV-N1080D5X-8GD-B,OpenGL 4.5,2-way SLI HB,"11.02"" x 4.72""",GTX 1080,1733,1607,10000.0,11.0,799,GIGABYTE GeForce GTX 1080 FE DirectX 12 GV-N1080D5X-8GD-B 8GB 256-Bit GDDR5X ATX Video Card,4.0
ZOTAC,3584,NVIDIA,Single Fan,1 x Dual-link DVI-D,1/17/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti FE,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,266.7,7680 x 4320,352-Bit,11GB,GDDR5X,ZT-P10810A-10P,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1080,1582,1480,11010.0,7.0,"1,029.00",ZOTAC GeForce GTX 1080 Ti FE DirectX 12 ZT-P10810A-10P 11GB 352-Bit GDDR5X PCI Express 3.0 HDCP Ready SLI Support Video Cards,4.0
GIGABYTE,3584,NVIDIA,Single Fan,1 x Dual-link DVI-D,12/6/2019,DirectX 12,3 x DisplayPort,Yes,GeForce GTX 1080 Ti FE,NVIDIA GeForce GTX 10 Series,1 x HDMI,111.25200000000001,PCI Express 3.0,266.7,7680 x 4320,352-Bit,11GB,GDDR5X,GV-N108TD5X-B,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1080,1582,1480,11010.0,18.0,"1,029.00",GIGABYTE GeForce GTX 1080 Ti FE DirectX 12 GV-N108TD5X-B 11GB 352-Bit GDDR5X PCI Express 3.0 ATX Video Card,5.0
GIGABYTE,2560,NVIDIA,Single Fan,1 x Dual-link DVI-D,12/7/2018,DirectX 12,3 x DisplayPort,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,1 x HDMI,131.064,PCI Express 3.0 x16,168.91,7680 x 4320,256-Bit,8GB,GDDR5X,GV-N1080IX-8GD,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1080,1771,1632,10010.0,11.0,859,GIGABYTE GeForce GTX 1080 DirectX 12 GV-N1080IX-8GD 8GB 256-Bit GDDR5X PCI Express 3.0 x16 SLI Support ATX Video Card,5.0
EVGA,3584,NVIDIA,iCX,1 x Dual-Link DVI-D,11/30/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,142.748,PCI Express 3.0,299.72,7680 x 4320,352-Bit,11GB,GDDR5X,11G-P4-6797-K1,OpenGL 4.6,SLI Ready,Dual Slot,GTX 1080,1683,1569,12006.0,8.0,"1,259.00","EVGA GeForce GTX 1080 Ti FTW3 ELITE GAMING WHITE, 11G-P4-6797-K1, 11GB 12 GHz GDDR5X, iCX Technology - 9 Thermal Sensors & RGB LED G/P/M",5.0
GIGABYTE,3584,NVIDIA,WATERFORCE,1 x Dual-Link DVI-D (Thin),11/20/2018,DirectX 12,3 x DisplayPort,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,3 x HDMI,122.682,PCI Express 3.0 x16,266.7,7680 x 4320,352-Bit,11GB,GDDR5X,GV-N108TAORUSX W-11GD,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1080,1746,1632,11448.0,39.0,"1,099.00","GIGABYTE AORUS Xtreme GeForce GTX 1080 Ti Waterforce 11GD, GV-N108TAORUSXW-11GD",4.0
EVGA,2560,NVIDIA,Double Fans,1 x Dual-Link DVI-D,11/5/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,266.7,7680 x 4320,256-Bit,8GB,GDDR5X,08G-P4-6183-KR,OpenGL 4.5,SLI Ready,Dual Slot,GTX 1080,0,1708,10000.0,2.0,799,"EVGA GeForce GTX 1080 SC GAMING ACX 3.0 8GB, 08G-P4-6183-KR, GDDR5X, LED, DX12 OSD Support (PXOC) Video Graphics Card",5.0
GIGABYTE,2560,NVIDIA,WINDFORCE Stack 3X,1 x Dual-Link DVI-D,11/28/2018,DirectX 12,3 x DisplayPort,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,3 x HDMI,141.986,PCI Express 3.0 x16,293.116,7680 x 4320,256-Bit,8GB,GDDR5X,GV-N1080AORUS X-8GD,OpenGL 4.5,SLI Ready,2.5 Slot,GTX 1080,1936,1784,10400.0,12.0,799,GIGABYTE GeForce GTX 1080 AORUS Xtreme 8GB DirectX 12 GV-N1080AORUS X-8GD 256-Bit GDDR5X PCI Express 3.0 x16 ATX Video Card,4.0
EVGA,3584,NVIDIA,Single Fan,1 x Dual-Link DVI-D,12/26/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,269.24,7680 x 4320,352-Bit,11GB,GDDR5X,11G-P4-5390-KR,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1080,1582,1480,11000.0,3.0,"1,029.00","EVGA GeForce GTX 1080 Ti GAMING, 11G-P4-5390-KR, 11GB GDDR5X",4.0
MSI,3584,NVIDIA,Single Fan,Yes,9/25/2020,DirectX 12,Yes,Yes,GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,Yes,111.25200000000001,PCI Express 3.0,269.24,7680 x 4320,352-Bit,11GB,GDDR5X,NONE,OpenGL,2-Way SLI,Dual Slot,GTX 1080,1,1,11000.0,39.0,"1,049.00",MSI GTX 1080 Ti GAMING X TRIO GeForce GTX 1080 Ti Graphic Card - 1.57 GHz Core - 1.68 GHz Boost Clock - 11 GB GDDR5X,
EVGA,3584,NVIDIA,Triple Fans,1 x Dual-Link DVI-D,10/30/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,142.748,PCI Express 3.0,299.72,7680 x 4320,352-Bit,11GB,GDDR5X,11G-P4-6696-KR,OpenGL 4.6,SLI Ready,Dual Slot,GTX 1080,0,1569,11016.0,1.0,"1,120.00","EVGA GeForce GTX 1080 Ti FTW3 GAMING, 11G-P4-6696-KR 11GB, GDDR5X, iCX Technology - 9 Thermal Sensors & RGB LED G/P/M Video Graphics Card",4.0
EVGA,3584,NVIDIA,Double Fans,1 x Dual-Link DVI,5/15/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,118.36399999999999,PCI Express 3.0,269.24,7680 x 4320,352-Bit,11GB,GDDR5X,11G-P4-6591-KR,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1080,1582,1480,11016.0,12.0,"1,029.00","EVGA GeForce GTX 1080 Ti iCX GAMING, 11G-P4-6591-KR, 11GB GDDR5X, iCX Technology - 9 Thermal Sensors & RGB LED G/P/M",5.0
PNY,3584,NVIDIA,Single Fan,1 x Dual-Link DVI,4/9/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti FE,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0 x16,266.7,7680 x 4320,352-Bit,11GB,GDDR5X,VCGGTX1080T11PB-FE,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1080,1582,1480,11016.0,3.0,"1,029.00",PNY GeForce GTX 1080 Ti FE DirectX 12 VCGGTX1080T11PB-FE 11GB 352-Bit GDDR5X PCI Express 3.0 x16 Video Card,5.0
EVGA,3584,NVIDIA,Triple Fans,1 x Dual-Link DVI-D,12/14/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,142.748,PCI Express 3.0,299.72,7680 x 4320,352-Bit,11GB,GDDR5X,11G-P4-6796-K4,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1080,1683,1569,11000.0,2.0,"1,199.00",EVGA GeForce GTX 1080 Ti DirectX 12 11G-P4-6796-K4 11GB 352-Bit GDDR5X PCI Express 3.0 HDCP Ready SLI Support Video Card,5.0
EVGA,3584,NVIDIA,Triple Fans,1 x Dual-Link DVI-D,12/14/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,142.748,PCI Express 3.0,299.72,7680 x 4320,352-Bit,11GB,GDDR5X,11G-P4-6796-K1,OpenGL 4.6,SLI Ready,Dual Slot,GTX 1080,1683,1569,11016.0,3.0,"1,259.00","EVGA GeForce GTX 1080 Ti FTW3 ELITE GAMING WHITE, 11G-P4-6796-K1, 11GB GDDR5X, iCX Technology - 9 Thermal Sensors & RGB LED G/P/M",5.0
GIGABYTE,3584,NVIDIA,Triple Fans,1 x Dual-link DVI-D,5/29/2019,DirectX 12,3 x DisplayPort,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,3 x HDMI,139.954,PCI Express 3.0 x16,287.02,7680 x 4320,256-Bit,8GB,GDDR5X,GV-N1080AORUS-8GD R2,OpenGL 4.5,SLI Ready,2.5-slot,GTX 1080,1873,1733,10010.0,22.0,830,"GIGABYTE GeForce GTX 1080 AORUS 8GB DirectX 12 GV-N1080AORUS-8GD R2 256-Bit GDDR5X PCI Express 3.0 x16 Video Card, GV-N1080AORUS-8GD R2",4.0
EVGA,3584,NVIDIA,Double Fans,1 x Dual-Link DVI,11/5/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,266.7,7680 x 4320,352-Bit,11GB,GDDR5X,11G-P4-6391-KR,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1080,1582,1480,11000.0,13.0,"1,029.00","EVGA GeForce GTX 1080 Ti Black Edition GAMING, 11G-P4-6391-KR, 11GB GDDR5X, iCX Cooler & LED",4.0
ASUS,2560,NVIDIA,Triple Fans,1 x DVI-D,11/9/2018,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,2 x HDMI 2.0,134.112,PCI Express 3.0,297.942,7680 x 4320,256-Bit,8GB,GDDR5X,STRIX-GTX1080-O8G-11GBPS,OpenGL 4.5,2-Way SLI,2.5-Slot,GTX 1080,1860,1721,11100.0,21.0,799,ASUS ROG Strix GeForce GTX 1080 8GB 11Gbps OC Edition VR Ready HDMI DP DVI Gaming Graphics Card (ROG-STRIX-GTX1080-O8G-11GPBS),4.0
EVGA,3584,NVIDIA,Triple Fans,1 x Dual-Link DVI-D,11/30/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,142.748,PCI Express 3.0,299.72,7680 x 4320,352-Bit,11GB,GDDR5X,11G-P4-6694-KR,OpenGL 4.6,SLI Ready,Dual Slot,GTX 1080,1582,1480,11016.0,16.0,"1,029.00",EVGA GeForce GTX 1080 Ti FTW3 DT DirectX 12 11G-P4-6694-KR 11GB 352-Bit GDDR5X PCI Express 3.0 HDCP Ready SLI Support Video Card,4.0
NONE,3584,NVIDIA,Triple Fans,1 x Dual-Link DVI-D,11/15/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,NONE,142.748,PCI Express 3.0,299.72,7680 x 4320,352-Bit,11GB,GDDR5X,NONE,OpenGL 4.6,SLI Ready,Dual Slot,GTX 1080,0,1480,11016.0,0.0,"1,029.00",MSI GEFORCE GTX 1080 TI AERO 11G OC  NVIDIA GeForce GTX 1080 Ti AERO 11G OC 11GB GDDR5X HDMI/3DisplayPort PCI-Express Video Card,
PNY,2560,NVIDIA,Double Fans,1 x DL-DVI-D,2/22/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,111.76,PCI Express 3.0 x16,266.7,7680 x 4320,256-Bit,8GB,GDDR5X,VCGGTX10808XGPB-OC2,OpenGL 4.5,SLI HB Bridge Supported,Dual Slot,GTX 1080,1759,1620,11016.0,6.0,799,PNY GeForce GTX 1080 DirectX 12 VCGGTX10808XGPB-OC2 8GB 256-Bit GDDR5X PCI Express 3.0 x16 SLI Support Video Card,4.0
EVGA,3584,NVIDIA,Triple Fans,1 x Dual-Link DVI-D,11/19/2018,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce GTX 1080 Ti,NVIDIA GeForce GTX 10 Series,1 x HDMI 2.0b,142.748,PCI Express 3.0,299.72,7680 x 4320,352-Bit,11GB,GDDR5X,11G-P4-6798-KR,OpenGL 4.5,2-Way SLI,Dual Slot,GTX 1080,1695,1582,11016.0,8.0,"1,490.00",EVGA GeForce GTX 1080 Ti DirectX 12 11G-P4-6798-KR 11GB 352-Bit GDDR5X PCI Express 3.0 HDCP Ready SLI Support Video Card - K|NGP|N GAMING,4.0
