Brand ,CUDA Cores ,Chipset Manufacturer ,Cooler ,DVI ,Date First Available ,DirectX ,DisplayPort ,Dual-Link DVI Supported ,GPU ,GPU Series ,HDMI ,Height (mm),Interface ,Length (mm),Max Resolution ,Memory Interface ,Memory Size ,Memory Type ,Model ,OpenGL ,SLI Support ,Slot Width ,base model name,boost clock (MHz),core clock (MHz),memory clock (MHz),number of reviews,price,product_name,rating
NONE,1920,NVIDIA,WINDFORCE 2X,1 x DL-DVI-D,10/11/2019,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,120.65,PCI Express 3.0 x16,264.922,7680 x 4320 @ 60 Hz,192-Bit,6GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,RTX 2060,0,1770,14000.0,0.0,387,EVGA 06G-P4-2067-KR  NVIDIA GeForce RTX 2060 SC Ultra GAMING 6GB GDDR6 DVI/HDMI/DisplayPort PCI-Express Video Card,
NONE,1920,NVIDIA,WINDFORCE 2X,1 x DL-DVI-D,10/22/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,120.65,PCI Express 3.0 x16,264.922,7680 x 4320 @ 60 Hz,192-Bit,6GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,RTX 2060,0,1770,14000.0,247.0,610,EVGA 08G-P4-3162-KR  NVIDIA GeForce RTX 2060 Super XC GAMING 8GB GDDR6 HDMI/3DisplayPort/USB Type-C PCI-Express Video Card w/ RGB LED,
EVGA,1920,NVIDIA,Single Fan,1 x Dual-Link DVI-D,4/20/2019,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,192-Bit,6GB,GDDR6,06G-P4-2063-KR,OpenGL 4.5,No,2.75 Slot,RTX 2060,1755,1770,14000.0,0.0,498.99,"EVGA GeForce RTX 2060 XC Gaming, 6GB GDDR6, HDB Fan Graphics Card 06G-P4-2063-KR",
NONE,1920,NVIDIA,Single Fan,1 x Dual-Link DVI-D,8/25/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,192-Bit,6GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1770,14000.0,0.0,775.48,"EVGA 06G-P4-2066-KR GeForce RTX 2060 KO Gaming, 6GB GDDR6, Dual Fans, Metal Backplate",
NONE,1920,NVIDIA,Single Fan,1 x Dual-Link DVI-D,9/13/2019,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,192-Bit,6GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1770,14000.0,0.0,417.76,MSI G2060GZ6 RTX 2060 GAMING Z 6G OC 6GB,
NONE,1920,NVIDIA,Single Fan,1 x Dual-Link DVI-D,7/6/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,192-Bit,6GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1770,14000.0,0.0,694.49,"EVGA GeForce RTX 2060 Super SC Ultra Gaming, 08G-P4-3067-KR, 8GB GDDR6, Dual HDB Fans, Metal Backplate",
NONE,1920,NVIDIA,Single Fan,1 x Dual-Link DVI-D,11/22/2019,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,192-Bit,6GB,GDDR6,RTX 2060,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1770,14000.0,0.0,535.98,EVGA NVIDIA GeForce RTX 2060 XC BLACK GAMING 6GB GDDR6 192-bit PCI-Express 3.0 DVI/HDMI/2DisplayPorts PCI-Express Video Card,
NONE,1920,NVIDIA,Single Fan,1 x Dual-Link DVI-D,12/4/2019,DirectX 12.1,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,256 bit,8GB,GDDR6,RTX 2060,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1770,14.0,0.0,639.98,ZOTAC Gaming GeForce® RTX 2060 SUPER AMP Extreme 8GB GDDR6 256-bit Graphics Card,
NONE,1920,NVIDIA,Single Fan,1 x Dual-Link DVI-D,7/17/2020,DirectX 12.1,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,256 bit,8GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1770,14.0,0.0,549.99,"EVGA 06G-P4-2066-KR GeForce RTX 2060 KO Gaming, 6GB GDDR6, Dual Fans, Metal Backplate",
NONE,1920,NVIDIA,Single Fan,1 x Dual-Link DVI-D,8/14/2020,DirectX 12.1,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,256 bit,8GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1770,14.0,0.0,777.4,"EVGA 06G-P4-2066-KR GeForce RTX 2060 KO Gaming, 6GB GDDR6, Dual Fans, Metal Backplate",
ASUS,1920,NVIDIA,Single Fan,1 x Dual-Link DVI-D,6/24/2020,DirectX 12.1,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,256 bit,8GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1770,14.0,0.0,694.91,"ASUS DUAL-RTX2060S-O8G-EVO-V2 - OC Edition - graphics card - GF RTX 2060 SUPER - 8 GB GDDR6 - PCIe 3.0 x16 - DVI, 2 x HD",
NONE,1920,NVIDIA,Single Fan,1 x Dual-Link DVI-D,7/17/2020,DirectX 12.1,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,256 bit,8GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1770,14.0,0.0,693.99,"EVGA GeForce RTX 2060 Super SC Ultra Gaming, 08G-P4-3067-KR, 8GB GDDR6, Dual HDB Fans, Metal Backplate",
NONE,1920,NVIDIA,Single Fan,1 x Dual-Link DVI-D,10/26/2020,DirectX 12.1,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,256 bit,8GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1770,14.0,0.0,599.99,ASUS ROG STRIX GeForce RTX 2060 SUPER ROG-STRIX-RTX2060S-A8G-EVO-V2-GAMING 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,
GIGABYTE,1920,NVIDIA,Triple Fans,1 x Dual-Link DVI-D,10/26/2020,DirectX 12.1,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,256 bit,8GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1770,14.0,0.0,581.99,GIGABYTE GeForce RTX 2060 SUPER DirectX 12 GV-N206SGAMINGOC WHITE-8GD REV2.0 8GB 256-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card,
NONE,1920,NVIDIA,Triple Fans,1 x Dual-Link DVI-D,8/27/2020,DirectX 12.1,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,256 bit,8GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1770,14.0,0.0,791.63,"EVGA 06G-P4-2066-KR GeForce RTX 2060 KO Gaming, 6GB GDDR6, Dual Fans, Metal Backplate",
NONE,1920,NVIDIA,Triple Fans,1 x Dual-Link DVI-D,6/4/2020,DirectX 12.1,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,256 bit,8GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1770,14.0,0.0,"1,020.79","EVGA 06G-P4-2066-KR GeForce RTX 2060 KO Gaming, 6GB GDDR6, Dual Fans, Metal Backplate",
ZOTAC,1920,NVIDIA,Triple Fans,1 x Dual-Link DVI-D,7/20/2020,DirectX 12.1,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,256 bit,8GB,GDDR6,ZT-T20600H-10M,OpenGL 4.5,No,2.75 Slot,RTX 2060,1680,1770,14.0,0.0,476.99,ZOTAC Gaming GeForce® RTX 2060 Twin Fan Graphics Card,
GIGABYTE,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,10/26/2020,DirectX 12.1,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,256 bit,8GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1770,14.0,0.0,540.99,"GIGABYTE GeForce RTX 2060 Super WINDFORCE OC 8G Graphics Card, 2 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N206SWF2OC-8GD Video Card",
ASUS,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,6/24/2020,DirectX 12.1,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,256 bit,8GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1770,14.0,0.0,486.35,"ASUS TUF-RTX2060-O6G-GAMING - OC Edition - graphics card - GF RTX 2060 - 6 GB GDDR6 - PCIe 3.0 x16 - DVI, 2 x HDMI, Disp",
NONE,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,6/13/2019,DirectX 12.1,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,256 bit,8GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1770,14.0,0.0,387,EVGA 06G-P4-2067-KR  VCX 06G-P4-2067-KR GeForce RTX 2060 SC GAMING 6GB GDDR6 Dual HDB Fans,
PNY,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,1/29/2020,DirectX 12.1,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,256 bit,8GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1770,14.0,0.0,521.36,PNY VCG20606SFPPB GeForce RTX 2060 6GB GDDR6 Graphics Card,
MSI,1920,NVIDIA,Double Fans,1 x Dual-Link DVI-D,4/3/2020,DirectX 12.1,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0 x16,189.99200000000002,7680 x 4320,192-Bit,6GB,GDDR6,GeForce RTX 2060 VENTUS XS 6G OC,OpenGL 4.5,No,2.75 Slot,RTX 2060,1710,1920,14.0,2.0,399,MSI Video G2060VXS6C GeForce RTX 2060 Ventus XS Graphics Card,
PNY,1920,NVIDIA,With Fan,1 x Dual-Link DVI-D,6/24/2020,DirectX 12.1,3,Yes,RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0 x16,189.99200000000002,7680 x 4320,192-Bit,6 GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1920,14.0,0.0,564.62,PNY GeForce RTX 2060 Graphic Card - 1.37 GHz Core - 1.68 GHz Boost Clock - 6 GB GDDR6 - Full-height - Dual Slot Space Required,
NONE,1920,NVIDIA,With Fan,1 x Dual-Link DVI-D,8/18/2019,DirectX 12.1,3,Yes,RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0 x16,189.99200000000002,7680 x 4320,192-Bit,6 GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1920,14.0,0.0,409.45,"EVGA GeForce RTX 2060 SC Ultra GAMING, 06G-P4-2067-KR, 6GB GDDR6, Dual HDB Fans",
NONE,1920,NVIDIA,With Fan,1 x Dual-Link DVI-D,10/26/2020,DirectX 12.1,3,Yes,RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0 x16,189.99200000000002,7680 x 4320,192-Bit,6 GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1920,14.0,0.0,655.99,ASUS ROG STRIX GeForce RTX 2060 SUPER ROG-STRIX-RTX2060S-O8G-EVO-V2-GAMING 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,
NONE,1920,NVIDIA,With Fan,1 x Dual-Link DVI-D,10/25/2020,DirectX 12.1,3,Yes,RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0 x16,189.99200000000002,7680 x 4320,192-Bit,6 GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1920,14.0,0.0,513.99,ASUS ROG STRIX GeForce RTX 2060 DirectX 12 ROG-STRIX-RTX2060-A6G-GAMING 6GB 192-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,
NONE,1920,NVIDIA,With Fan,1 x Dual-Link DVI-D,10/25/2020,DirectX 12.1,3,Yes,RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0 x16,189.99200000000002,7680 x 4320,192-Bit,6 GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1920,14.0,0.0,636.99,Asus ROG Strix ROG-STRIX-RTX2060S-A8G-EVO-GAMING GeForce RTX 2060 SUPER Graphic Card - 8GB GDDR6,
ASUS,1920,NVIDIA,With Fan,1 x Dual-Link DVI-D,6/21/2020,DirectX 12.1,3,Yes,RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0 x16,189.99200000000002,7680 x 4320,192-Bit,6 GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1920,14.0,0.0,479.9,Asus Phoenix GeForce RTX 2060 GDDR6 Graphics Card - 6 GB,
NONE,1920,NVIDIA,With Fan,1 x Dual-Link DVI-D,10/25/2020,DirectX 12.1,3,Yes,RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0 x16,189.99200000000002,7680 x 4320,192-Bit,6 GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1920,14.0,0.0,620.99,ASUS ROG STRIX GeForce RTX 2060 DirectX 12 ROG-STRIX-RTX2060-O6G-EVO-GAMING 6GB 192-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,
NONE,1920,NVIDIA,With Fan,1 x Dual-Link DVI-D,10/25/2020,DirectX 12.1,3,Yes,RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0 x16,189.99200000000002,7680 x 4320,192-Bit,6 GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1920,14.0,0.0,591.99,ASUS ROG STRIX GeForce RTX 2060 SUPER DirectX 12 ROG-STRIX-RTX2060S-A8G-GAMING 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,
NONE,1920,NVIDIA,With Fan,1 x Dual-Link DVI-D,10/25/2020,DirectX 12.1,3,Yes,RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0 x16,189.99200000000002,7680 x 4320,192-Bit,6 GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1920,14.0,0.0,655.99,ASUS ROG STRIX GeForce RTX 2060 SUPER ROG-STRIX-RTX2060S-O8G-EVO-GAMING 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,
EVGA,1920,NVIDIA,Single Fan,1 x Dual-Link DVI-D,2/1/2019,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,192-Bit,6GB,GDDR6,06G-P4-2061-KR,OpenGL 4.5,No,2.75 Slot,RTX 2060,1680,1920,14000.0,0.0,599.99,"EVGA GeForce RTX 2060 XC Black Edition Gaming, 6GB GDDR6, HDB Fan Graphics Card 06G-P4-2061-KR",
eVGA,1920,NVIDIA,Single Fan,1 x Dual-Link DVI-D,4/27/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,192-Bit,6GB,GDDR6,06G-P4-2068-KR,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1920,14000.0,0.0,494.83,EVGA 06G-P4-2068-KR Video Card GeForce RTX 2060 KO ULTRA GAMING 6GB GDDR6 192B,
ASUS,1920,NVIDIA,Double Fans,1 x DVI-D,6/24/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,2 x HDMI 2.0b,130.048,PCI Express 3.0 x16,242.062,7680 x 4320,192-Bit,6GB,GDDR6,DUAL-RTX2060-O6G-EVO,OpenGL 4.5,No,2.5-slot,RTX 2060,1785,1395,14000.0,964.0,505.41,ASUS Dual GeForce RTX 2060 DirectX 12 DUAL-RTX2060-O6G-EVO 6GB 192-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,
ASUS,1920,NVIDIA,Double Fans,Yes,8/5/2019,OpenGL 4.5,Yes,Yes,RTX 2060,NVIDIA GeForce RTX 20 Series,Yes,130.048,PCI Express 3.0 x16,242.062,7680 x 4320,192-Bit,6GB,GDDR6,NONE,OpenGL 4.5,No,2.5-slot,RTX 2060,1,1,1.0,0.0,375.81,Asus Phoenix PH-RTX2060-6G GeForce RTX 2060 Graphic Card - 6 GB GDDR6,
PNY,1920,NVIDIA,Double Fans,1 x DVI-D,11/27/2019,OpenGL 4.5,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,114.3,PCI Express 3.0 x16,234.95,7680 x 4320,192-Bit,6GB,GDDR6,VCG20606DFPPB-O,OpenGL 4.5,No,Dual Slot,RTX 2060,1830,1365,14.0,0.0,472.17,"PNY GeForce RTX 2060 6GB XLR8 Gaming Overclocked Edition Graphics Card, VCG20606DFPPB-O",
EVGA,1920,NVIDIA,Single Fan,1 x Dual-Link DVI-D,4/30/2019,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,192-Bit,6GB,GDDR6,06G-P4-2063-KR,OpenGL 4.5,No,2.75 Slot,RTX 2060,1755,1365,14000.0,0.0,499.99,"EVGA GeForce RTX 2060 XC GAMING, 6GB GDDR6, HDB Fan Graphics Card 06G-P4-2063-KR",
NONE,1920,NVIDIA,Single Fan,1 x Dual-Link DVI-D,10/26/2020,DirectX 12,1 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,111.25200000000001,PCI Express 3.0,189.99200000000002,7680 x 4320,192-Bit,6GB,GDDR6,NONE,OpenGL 4.5,No,2.75 Slot,RTX 2060,0,1365,14000.0,0.0,425.99,ASUS TUF Gaming GeForce RTX 2060 OC Edition 6GB GDDR6 VR Ready HDMI 2.0b DP 1.4 Auto Extreme Graphics Card (TUF-RTX2060-O6G-GAMING),
EVGA,2176,NVIDIA,Double Fans,1 x Dual-Link DVI-D,7/13/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060 SUPER,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,08G-P4-3163-KR,OpenGL 4.5,No,2.75 Slot,RTX 2060,1695,1365,14000.0,25.0,558.24,"EVGA GeForce RTX 2060 SUPER XC ULTRA GAMING, 08G-P4-3163-KR, 8GB GDDR6, Dual HDB Fans, RGB LED, Metal Backplate",5.0
GIGABYTE,2176,NVIDIA,WINDFORCE 2X,1 x Dual-Link DVI-D,2/20/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060 SUPER,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,120.904,PCI Express 3.0 x16,264.922,7680 x 4320 @ 60 Hz,256-Bit,8GB,GDDR6,GV-N206SWF2OC-8GD,OpenGL 4.6,No,Dual Slot,RTX 2060,0,1680,14000.0,0.0,359.99,GIGABYTE GeForce RTX 2060 SUPER DirectX 12 GV-N206SWF2OC-8GD 8GB 256-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card,
EVGA,2176,NVIDIA,Double Fans,1 x DL-DVI-D,6/28/2019,DirectX 12,2 x DisplayPort 1.4,Yes,GeForce RTX 2060 SUPER,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,111.25200000000001,PCI Express 3.0,269.748,7680 x 4320,256-Bit,8GB,GDDR6,08G-P4-3067-KR,OpenGL 4.5,No,Dual Slot,RTX 2060,1680,1680,14000.0,100.0,419.99,"EVGA GeForce RTX 2060 SUPER SC ULTRA GAMING, 08G-P4-3067-KR, 8GB GDDR6, Dual HDB Fans, Metal Backplate",5.0
GIGABYTE,1920,NVIDIA,WINDFORCE 2X,1 x DL-DVI-D,10/6/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,120.65,PCI Express 3.0 x16,264.922,7680 x 4320 @ 60 Hz,192-Bit,6GB,GDDR6,GV-N2060WF2OC-6GD R2,OpenGL 4.6,No,Dual Slot,RTX 2060,1770,1680,14000.0,0.0,259.99,GIGABYTE GeForce RTX 2060 DirectX 12 GV-N2060WF2OC-6GD R2 6GB 192-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card,
GIGABYTE,1920,NVIDIA,Single Fan,1 x DL-DVI-D,10/16/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,121.412,PCI Express 3.0 x16,169.926,7680 x 4320 @ 60 Hz,192-Bit,6GB,GDDR6,GV-N2060IXOC-6GD rev. 2.0,OpenGL 4.6,No,Dual Slot,RTX 2060,1695,1680,14000.0,0.0,269.99,GIGABYTE GeForce RTX 2060 DirectX 12 GV-N2060IXOC-6GD rev. 2.0 6GB 192-Bit GDDR6 PCI Express 3.0 x16 ITX Video Card,
MSI,1920,NVIDIA,Double Fans,1 x DL-DVI-D,6/9/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,1 x HDMI 2.0b,129.032,PCI Express 3.0 x16,246.888,7680 x 4320,192-Bit,6GB,GDDR6,RTX 2060 GAMING Z 6G,OpenGL 4.5,No,Dual Slot,RTX 2060,1830,1680,14.0,0.0,479.53,MSI GeForce RTX 2060 GAMING Z 6GB GDDR6 Graphics Card,
NONE,1920,NVIDIA,Double Fans,1 x DL-DVI-D,6/23/2020,DirectX 12,3 x DisplayPort 1.4,Yes,GeForce RTX 2060,NVIDIA GeForce RTX 20 Series,NONE,129.032,PCI Express 3.0 x16,246.888,7680 x 4320,192-Bit,6GB,GDDR6,NONE,OpenGL 4.5,No,Dual Slot,RTX 2060,0,1680,14.0,0.0,558.24,EVGA 08G-P4-3163-KR  NVIDIA GeForce RTX 2060 Super XC ULTRA GAMING 8GB GDDR6 HDMI/3DisplayPort/USB Type-C PCI-Express Video Card w/ RGB LED,
