,brand,model,product_name,price,rating,shipping,url
25,ASUS,RTX 2070,ASUS ROG STRIX GeForce RTX 2070 SUPER DirectX 12 ROG-STRIX-RTX2070S-8G-GAMING 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support Video Card,$749.99 (3 Offers)–,4,$75.00 Shipping,https://www.newegg.com/asus-geforce-rtx-2070-super-rog-strix-rtx2070s-8g-gaming/p/N82E16814126366?Description=rtx
26,ASUS,RTX 2070,ASUS Dual GeForce RTX 2070 DirectX 12 DUAL-RTX2070-O8G-EVO 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,$685.00 (2 Offers)–,5,Free Shipping,https://www.newegg.com/asus-geforce-rtx-2070-dual-rtx2070-o8g-evo/p/N82E16814126326?Description=rtx
27,MSI,RTX 2070,MSI GeForce RTX 2070 DirectX 12 RTX 2070 GAMING Z 8G 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,"$1,299.99 –",,Free Shipping,https://www.newegg.com/msi-geforce-rtx-2070-rtx-2070-gaming-z-8g/p/1FT-0009-001N7?Description=rtx
28,MSI,RTX 2070,MSI GeForce RTX 2070 SUPER DirectX 12 RTX 2070 Super GAMING X 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,"$1,099.99 –",,Free Shipping,https://www.newegg.com/p/1FT-0009-004C6?Description=rtx
29,MSI,RTX 2070,MSI GeForce RTX 2070 SUPER DirectX 12 RTX 2070 Super GAMING X 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,$999.99 –,,Free Shipping,https://www.newegg.com/msi-geforce-rtx-2070-super-rtx-2070-super-gaming-x/p/1FT-0009-004D8?Description=rtx
30,MSI,RTX 2070,MSI GeForce RTX 2070 DirectX 12 RTX 2070 ARMOR 8G 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,"$1,099.99 –",,Free Shipping,https://www.newegg.com/p/1FT-0009-001M4?Description=rtx
31,MSI,RTX 2070,MSI GeForce RTX 2070 SUPER DirectX 12 RTX 2070 Super GAMING X 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,$824.99 –,,Free Shipping,https://www.newegg.com/p/1FT-0009-004V1?Description=rtx
32,MSI,RTX 2070,MSI GeForce RTX 2070 SUPER DirectX 12 RTX 2070 SUPER GAMING X TRIO 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,"$1,049.99 –",,Free Shipping,https://www.newegg.com/msi-geforce-rtx-2070-super-rtx-2070-super-gaming-x-trio/p/1FT-0009-00444?Description=rtx
33,MSI,RTX 2070,MSI GeForce RTX 2070 DirectX 12 GeForce RTX 2070 VENTUS 8G 256-Bit GDDR6 PCI Express x16 3.0 Video Card,$684.99 –,,$99.99 Shipping,https://www.newegg.com/msi-rtx-2070-ventus-8g-oc/p/1FT-0009-004U3?Description=rtx
34,MSI,RTX 2070,MSI GeForce RTX 2070 DirectX 12 RTX 2070 ARMOR 8G OC 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,"$1,199.99 –",,Free Shipping,https://www.newegg.com/msi-geforce-rtx-2070-rtx-2070-armor-8g-oc/p/1FT-0009-001N2?Description=rtx
35,MSI,RTX 2070,MSI GeForce RTX 2070 SUPER DirectX 12 RTX 2070 SUPER GAMING X TRIO 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,$699.99 –,,$99.99 Shipping,https://www.newegg.com/p/1FT-0009-004U2?Description=rtx
36,PNY,RTX 2070,"PNY GeForce RTX 2070 SUPER Mini - Graphics card - GF RTX 2070 SUPER - 8 GB GDDR6 - PCIe 3.0 x16 - HDMI, 3 x DisplayPort",$885.96 –,,$31.00 Shipping,https://www.newegg.com/p/1FT-000P-003U3?Description=rtx
37,MSI,RTX 2070,MSI GeForce RTX 2070 DirectX 12 RTX 2070 Ventus 8G 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,$999.99 –,,Free Shipping,https://www.newegg.com/msi-geforce-rtx-2070-rtx-2070-ventus-8g/p/1FT-0009-001M8?Description=rtx
38,EVGA,RTX 2070,"EVGA GeForce RTX 2070 SUPER XC ULTRA GAMING, 08G-P4-3173-KR, 8GB GDDR6, Dual HDB Fans, RGB LED, Metal Backplate","$1,199.99 –",,Free Shipping,https://www.newegg.com/evga-geforce-rtx-2070-super-08g-p4-3173-kr/p/1FT-001K-006W9?Description=rtx
39,Coolfans,RTX 2070,Gigabyte GeForce RTX 2070 8GB 256-Bit GDDR6 Graphics Card GV-N2070WF2-8GD,$797.49 –,,Free Shipping,https://www.newegg.com/gigabyte-gv-n2070wf2-8gd/p/1FT-009W-00004?Description=rtx
40,EVGA,RTX 2070,"EVGA GeForce RTX 2070 Super KO Gaming, 08G-P4-2072-KR, 8GB GDDR6, Dual Fans","$1,702.79 –",,Free Shipping,https://www.newegg.com/p/1YF-00D3-00032?Description=rtx
41,ASUS,RTX 2070,"ASUS DUAL-RTX2070S-8G-EVO - Graphics card - GF RTX 2070 SUPER - 8 GB GDDR6 - PCIe 3.0 x16 - HDMI, 3 x DisplayPort",$821.08 –,,$61.00 Shipping,https://www.newegg.com/p/1FT-000Y-00487?Description=rtx
42,GIGABYTE,RTX 2070,"GIGABYTE GeForce RTX 2070 Super GAMING OC 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N207SGAMING OC-8GC Video Card",$717.99 –,,$99.99 Shipping,https://www.newegg.com/p/1FT-000A-001C6?Description=rtx
43,GIGABYTE,RTX 2070,"GIGABYTE AORUS GeForce RTX 2070 Super 8G Graphics Card, WINDFORCE Stack, 8GB 256-Bit GDDR6, GV-N207SAORUS-8GC Video Card",$776.99 –,,$99.99 Shipping,https://www.newegg.com/p/1FT-000A-001C0?Description=rtx
44,ASUS,RTX 2070,"ASUS DUAL-RTX2070S-O8G-EVO - Overclocked Edition - graphics card - GF RTX 2070 SUPER - 8 GB GDDR6 - PCIe 3.0 x16 - HDMI,",$813.58 –,,$49.00 Shipping,https://www.newegg.com/p/1FT-000Y-004H4?Description=rtx
45,EVGA,RTX 2070,"EVGA 08G-P4-3173-KR GeForce RTX 2070 Super XC ultra gaming, 8GB GDDR6, Dual HDB Fans, RGB LED, Metal Backplate","$1,992.79 –",,Free Shipping,https://www.newegg.com/p/1YF-00D3-00040?Description=rtx
46,GIGABYTE,RTX 2070,GIGABYTE GeForce RTX 2070 SUPER DirectX 12 GV-N207SGAMINGOC WHITE-8GD 8GB 256-Bit GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card,$736.99 –,,$99.99 Shipping,https://www.newegg.com/p/1FT-000A-001C3?Description=rtx
47,ASUS,RTX 2070,ASUS ROG STRIX GeForce RTX 2070 SUPER Advanced Overclocked 8G GDDR6 HDMI DisplayPort USB Type-C Gaming Graphics Card (ROG-STRIX-RTX2070S-A8G-GAMING),$733.99 –,,$99.99 Shipping,https://www.newegg.com/p/1FT-000Y-004X8?Description=rtx
48,ASUS,RTX 2070,ASUS ROG Strix RTX 2070 OC 8GB GDDR6 Graphics Card (90YV0C60-M0NM00),"$1,234.48 –",,$55.00 Shipping,https://www.newegg.com/p/1FT-000Y-001P8?Description=rtx
49,EVGA,RTX 2070,EVGA GEFORCE RTX 2070 SUPER XC HYBRID GAMING 8GB GDDR6 PCI Express 3.0 1800 MHz,$999.99 –,,Special Shipping,https://www.newegg.com/evga-08g-p4-3178-kr/p/1FT-001K-00CT0?Description=rtx
50,ASUS,RTX 2070,ASUS ROG-STRIX-RTX2070S-O8G-GAMING - OC Edition - graphics card - GF RTX 2070 SUPER - 8 GB GDDR6 - PCIe 3.0 x16 - 2 x HD,$853.99 –,,$99.99 Shipping,https://www.newegg.com/p/1FT-000Y-004X2?Description=rtx
51,ASUS,RTX 2070,ASUS ROG STRIX GeForce RTX 2070 SUPER DirectX 12 ROG-STRIX-RTX2070S-8G-GAMING 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support Video Card,$844.99 –,,$99.99 Shipping,https://www.newegg.com/p/1FT-000Y-004X4?Description=rtx
52,ASUS,RTX 2070,ASUS ROG-STRIX-RTX2070S-O8G-GAMING - OC Edition - graphics card - GF RTX 2070 SUPER - 8 GB GDDR6 - PCIe 3.0 x16 - 2 x HD,$769.99 (3 Offers)–,,$135.00 Shipping,https://www.newegg.com/p/1FT-000Y-004A6?Description=rtx
53,GIGABYTE,RTX 2070,"GIGABYTE GeForce RTX 2070 Super WINDFORCE OC 3X 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N207SWF3OC-8GD Video Card",$640.99 –,,$99.99 Shipping,https://www.newegg.com/p/1FT-000A-001C9?Description=rtx
54,Inno3D,RTX 2070,Inno3D RTX 2070 8GB GDDR6 Graphics Card (N20702-08D6-1160VA22),"$1,039.99 –",,Free Shipping,https://www.newegg.com/p/1FT-000N-001C6?Description=rtx
55,ASUS,RTX 2070,ASUS ROG STRIX GeForce RTX 2070 SUPER DirectX 12 ROG-STRIX-RTX2070S-8G-GAMING 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support Video Card,$950.88 –,,$25.00 Shipping,https://www.newegg.com/asus-geforce-rtx-2070-super-rog-strix-rtx2070s-8g-gaming/p/N82E16814126380?Description=rtx
56,ASUS,RTX 2070,ASUS GeForce RTX 2070 Super Overclocked 8G EVO GDDR6 Dual-Fan Edition HDMI DisplayPort Gaming Graphics Card (DUAL-RTX2070S-O8G-EVO),$727.99 –,,$99.99 Shipping,https://www.newegg.com/p/1FT-000Y-004Y2?Description=rtx
57,ASUS,RTX 2070,ASUS ROG-STRIX-RTX2070S-A8G-GAMING GeForce RTX 2070 SUPER DirectX 12 90YV0DI1-M0NA00 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support Video Card,$943.75 –,,$43.00 Shipping,https://www.newegg.com/asus-geforce-rtx-2070-super-90yv0di1-m0na00/p/N82E16814126373?Description=rtx
58,ASUS,RTX 2070,ASUS ROG Strix GeForce RTX 2070 SUPER OC 8GB GDDR6 Triple Fans Edition Overclocked Gaming Graphics Card(ROG-STRIX-RTX2070S-O8G-GAMING),$840.97 (2 Offers)–,,$99.99 Shipping,https://www.newegg.com/asus-rog-strix-rtx2070s-o8g-gaming/p/1FT-000Y-004V6?Description=rtx
59,ASUS,RTX 2070,ASUS ROG Strix GeForce RTX 2070 DirectX 12 ROG-STRIX-RTX2070-A8G-GAMING 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,$599.99 –,5,$75.00 Shipping,https://www.newegg.com/asus-geforce-rtx-2070-rog-strix-rtx2070-a8g-gaming/p/N82E16814126275?Description=rtx
60,ASUS,RTX 2070,ASUS Turbo GeForce RTX 2070 DirectX 12 TURBO-RTX2070-8G 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,$539.99 –,3,$45.00 Shipping,https://www.newegg.com/asus-geforce-rtx-2070-turbo-rtx2070-8g/p/N82E16814126273?Description=rtx
61,ASUS,RTX 2070,ASUS Dual GeForce RTX 2070 DirectX 12 DUAL-RTX2070-A8G 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,$569.99 –,3,$75.00 Shipping,https://www.newegg.com/asus-geforce-rtx-2070-dual-rtx2070-a8g/p/N82E16814126272?Description=rtx
62,MSI,RTX 2070,MSI GeForce RTX 2070 DirectX 12 RTX 2070 Ventus 8G 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,$699.99 –,,$135.00 Shipping,https://www.newegg.com/msi-geforce-rtx-2070-rtx-2070-ventus-8g/p/1FT-0009-004P7?Description=rtx
63,EVGA,RTX 2070,"EVGA GeForce RTX 2070 SUPER XC GAMING, 08G-P4-3172-KR, 8GB GDDR6, Dual HDB Fans, RGB LED, Metal Backplate",$559.99 (1 Offers)–,4,Free Shipping,https://www.newegg.com/evga-geforce-rtx-2070-super-08g-p4-3172-kr/p/N82E16814487454?Description=rtx
64,EVGA,RTX 2070,"EVGA GeForce RTX 2070 SUPER FTW3 ULTRA GAMING, 08G-P4-3277-KR, 8GB GDDR6, iCX2 Technology, RGB LED, Metal Backplate",$599.99 –,5,Free Shipping,https://www.newegg.com/evga-geforce-rtx-2070-super-08g-p4-3277-kr/p/N82E16814487452?Description=rtx
65,GIGABYTE,RTX 2070,GIGABYTE GeForce RTX 2070 SUPER DirectX 12 GV-N207SWF3OC-8GD 8GB 256-Bit GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card,$452.99 –,2,Free Shipping,https://www.newegg.com/gigabyte-geforce-rtx-2070-super-gv-n207swf3oc-8gd/p/N82E16814932260?Description=rtx
66,EVGA,RTX 2070,"EVGA GeForce RTX 2070 SUPER XC ULTRA GAMING, 08G-P4-3173-KR, 8GB GDDR6, Dual HDB Fans, RGB LED, Metal Backplate",$569.99 (1 Offers)–,4,$6.99 Shipping,https://www.newegg.com/evga-geforce-rtx-2070-super-08g-p4-3173-kr/p/N82E16814487453?Description=rtx
67,EVGA,RTX 2070,"EVGA GeForce RTX 2070 SUPER BLACK GAMING, 08G-P4-3071-KR, 8GB GDDR6",$628.92 –,,Free Shipping,https://www.newegg.com/evga-08g-p4-3071-kr/p/1FT-001K-006X0?Description=rtx
68,GIGABYTE,RTX 2070,Gigabyte GeForce RTX 2070 Super Gaming OC 3X RGB 82 mm Triple Fan Graphics Card - 8 GB,$664.72 –,,Free Shipping,https://www.newegg.com/p/1FT-000A-001B5?Description=rtx
69,ASUS,RTX 2070,ASUS Dual GeForce RTX 2070 DirectX 12 DUAL-RTX2070-O8G-EVO-V2 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,,,,https://www.newegg.com/p/1FT-000Y-004Y6?Description=rtx
70,EVGA,RTX 2070,"EVGA GeForce RTX 2070 SUPER XC GAMING, 08G-P4-3172-KR, 8GB GDDR6, Dual HDB Fans, RGB LED, Metal Backplate","$1,199.99 –",,Free Shipping,https://www.newegg.com/evga-geforce-rtx-2070-super-08g-p4-3172-kr/p/1FT-001K-006X2?Description=rtx
71,EVGA,RTX 2070,"EVGA GeForce RTX 2070 SUPER FTW3 ULTRA+ Video Card, OVERCLOCKED, 2.75 Slot Extreme Cool Triple + iCX2, 65C Gaming, RGB, Metal Backplate, 08G-P4-3377-KR, 8GB 15.5 GHz GDDR6",$599.99 –,5,Free Shipping,https://www.newegg.com/evga-geforce-rtx-2070-super-08g-p4-3377-kr/p/N82E16814487476?Description=rtx
